P/GPa anatase baddeleyite brookite columbite cotunnite C2c fluorite hollandite 0-a-P21c 0-b-P21c 0-c-I41a 0-d-P31m 0-e-C2c 0-f-C2m 0-g-Im2m 40-a-Pnnm 60-a-R3 60-b-P21c 60-c-Pc 60-d-P62m 60-e-P21m 60-f-Pmn21 60-g-Pminus1 OIanalogue pyrite ramsdelliteAnalogue rutile TiO2B
15.198749999999999 -815.8893523862005 NaN -822.8006440958706 -829.2423773447066 -817.9686630600526 -824.7947753180938 NaN NaN -829.1530011919781 -828.3345383769042 -825.0846640010076 -823.4901149279201 -824.7573448950626 -818.132908852132 NaN NaN -821.4340494517634 -827.1476175757448 NaN NaN NaN -824.3642773577176 NaN -827.459281054131 -829.5133046270471 -824.6483592781757 -829.2606530265514 -808.4523842265763
15.4520625 -814.7332687226998 NaN -821.7079318878403 -828.1974513303404 -817.0432004889574 -823.8114161645086 NaN NaN -828.10483980997 -827.3307805873649 -824.0627206820371 -822.4486530614577 -823.7392554625916 -817.047154378109 NaN NaN -820.4994603376185 -826.1561490877825 NaN NaN NaN -823.3706949682006 NaN -826.4799517705586 -828.5280630544089 -823.6567297090924 -828.2016962346562 -807.2362933531169
15.705375 -813.5786112533985 NaN -820.6164244371469 -827.15344134664 -816.1185369316362 -822.8290941182577 NaN NaN -827.0576307406066 -826.3278837261795 -823.0418034224618 -821.4081429876062 -822.7221098648143 -815.962875217151 NaN NaN -819.5655945252953 -825.1655471299707 NaN NaN NaN -822.3779668987969 NaN -825.5014485730763 -827.5436231023936 -822.6659366249112 -827.1436627537349 -806.022361762044
15.9586875 -812.425416403457 NaN -819.5261291759291 -826.1103531918692 -815.1947190014522 -821.8477999919652 NaN NaN -826.0113691362068 -825.3258447467172 -822.0219038844833 -820.3685771061298 -821.705905731897 -814.8800660049592 NaN NaN -818.632454902024 -824.1758170824985 NaN NaN NaN -821.386085456825 NaN -824.5238016468339 -826.5599748344257 -821.67597172579 -826.086543687034 -804.8106165102449
16.212 -811.273708347741 NaN -818.4370141586272 -825.0681943815963 -814.2717490559293 -820.8675249430804 NaN NaN -824.966050891629 -824.3246605683438 -821.0030134517092 -819.3299460732262 -820.6906406815466 -813.7987282786297 NaN NaN -817.7000450284548 -823.1869627167368 NaN NaN NaN -820.3950373200764 NaN -823.547039376789 -825.5771085573898 -820.6868172321778 -825.030322062686 -803.6010432248214
16.4653125 -810.1234945697709 NaN -817.3490505952163 -824.0269698138393 -813.3496134522395 -819.8882560863656 NaN NaN -823.9216715671248 -823.3243139918816 -819.9851073326515 -818.292242233854 -819.6763135956534 -812.7188497211546 NaN NaN -816.7683646331828 -822.1989711070044 NaN NaN NaN -819.4048034263345 NaN -822.5711407848112 -824.5950189436903 -819.698474758465 -823.9749981693997 -802.3936329289799
16.718625 -808.9747724123678 NaN -816.26224166641 -822.9866809688838 -812.4282984494075 -818.9099773384406 NaN NaN -822.8782246476849 -822.3247954802624 -818.9681521075806 -817.2554649982571 -818.6629245137906 -811.6404078513639 NaN NaN -815.8374040734185 -821.2118309938888 NaN NaN NaN -818.4153650848699 NaN -821.5960811791608 -823.6137158688533 -818.7109469668388 -822.9205839712472 -801.1884917737432
16.9719375 -807.827538620434 NaN -815.1766142429622 -821.947301170934 -811.5077889454699 -817.9326778230553 NaN NaN -821.8356986872149 -821.3261136254448 -817.9521370069032 -816.2196164284352 -817.650461911361 -810.5633569236996 NaN NaN -814.9071519226042 -820.22554798686 NaN NaN NaN -817.426739812106 NaN -820.6218413697127 -822.6332052106927 -817.7242301599464 -821.8670777751557 NaN
17.22525 -806.6817757100413 NaN -814.0921998489011 -820.9088095829478 -810.5880702239144 -816.9563566511445 NaN NaN -820.7940895338073 -820.3282687915639 -816.9370747132914 -815.1846985819556 -816.6389119805232 -809.4876857234832 NaN NaN -813.9775976413905 -819.240128515438 NaN NaN NaN -816.4389460063798 NaN -819.6484172747575 -821.6534858276989 -816.7383108648182 -820.8144695490266 NaN
17.4785625 -805.5374601711837 -816.7877948641263 -813.0090135136792 -819.8712164540449 -809.6691492660462 -815.9810117535095 NaN NaN -819.7534039779216 -819.331251604564 -815.9229735397105 -814.1506967926882 -815.6282772018598 -808.4134422549345 NaN NaN -813.048748272925 -818.2555598688971 NaN NaN NaN -815.4519792067003 NaN -818.6758033184257 -820.6745452556089 -815.75319111914 -819.7627486715005 NaN
17.731875 -804.3945195402152 -815.795298337748 -811.9270615996578 -818.8345284217633 -808.7510267121893 -815.0066437839308 NaN NaN -818.7136488643838 -818.3350526812058 -814.909840200467 -813.1175812219639 -814.6185554676028 -807.3406374786756 NaN NaN -812.1206100536774 -817.2718106789978 NaN NaN NaN -814.4658330678653 NaN -817.7040049452401 -819.696370273492 -814.7688736061386 -818.7118986005987 NaN
17.9851875 -803.252984280343 -814.8044709001899 -810.8463465016497 -817.7987484651235 -807.8336922794101 -814.0332578824941 NaN NaN -817.6748049830322 -817.3396713583803 -813.8976783891072 -812.0853600803758 -813.6097407098174 -806.2692337067036 NaN NaN -811.193181295719 -816.2888934622305 NaN NaN NaN -813.4804860091918 NaN -816.7330277891311 -818.7189502088302 -813.7853588875727 -817.6619034215405 NaN
18.2385 -802.1129712682805 -813.8152630688281 -809.7668268195011 -816.7638780220576 -806.9171356787015 -813.0608592169045 NaN NaN -816.6368573125744 -816.3451108672264 -812.8864917674344 -811.0540488053286 -812.6018268476251 -805.1991931432784 NaN NaN -810.2664599441522 -815.306822041158 NaN NaN NaN -812.4959122018356 NaN -815.7628774572854 -817.7422887790033 -812.802647370483 -816.6127668823541 NaN
18.491812499999998 -800.9744619629129 -812.8275576665504 -808.6884613337903 -815.7299020169517 -806.001346513496 -812.0894127548665 NaN NaN -815.5998187965421 -815.3513673808991 -811.8762741442472 -810.0236350588435 -811.5948054040874 -804.1305045606559 NaN NaN -809.340437733316 -814.3255857702711 NaN NaN NaN -811.5121209763934 NaN -814.7935400488976 -816.7663797512423 -811.8207312442482 -815.5644921493001 NaN
18.745124999999998 -799.8373786563528 -811.8412461473057 -807.6112342774786 -814.6968063863048 -805.0863136533364 -811.1188942261382 NaN NaN -814.5637022842994 -814.3584370717793 -810.8670102240582 -808.9941124183632 -810.5886663541366 -803.0631813768017 NaN NaN -808.4150946297262 -813.345171923488 NaN NaN NaN -810.5291204625464 NaN -813.8249997524739 -815.7912116901812 -810.8395914423762 -814.5170764564543 NaN
18.998437499999998 -798.7016486722229 -810.8562859592672 -806.5351920288331 -813.6645837434486 -804.1720234610312 -810.1493285545066 NaN NaN -813.5284994887526 -813.3663149244682 -809.8586732699058 -807.9654812329487 -809.5834075983748 -801.9972180080532 NaN NaN -807.4904221025087 -812.3655699014422 NaN NaN NaN -809.5469055653646 NaN -812.8572485488419 -814.8167861948034 -809.8592205881655 -813.4705137416937 NaN
19.251749999999998 -797.5673087320505 -809.8726437761198 -805.4604175975254 -812.6332321422138 -803.2584802348268 -809.1807372062965 NaN NaN -812.4941876292877 -812.3749948663456 -808.8512602381061 -806.9377412286552 -808.5790331618821 -800.9326088415536 NaN NaN -806.5664293867071 -811.3867767954558 NaN NaN NaN -808.5654704980291 NaN -811.8903006149905 -813.8431077849381 -808.8796233906116 -812.4247928629227 NaN
19.505062499999998 -796.4344033782984 -808.8902849705481 -804.3869152599178 -811.6027496569785 -802.3456976042496 -808.2130666851614 NaN NaN -811.4607516632058 -811.3844590784414 -807.8448065368532 -805.9108914496697 -807.5755335230937 -799.869332387535 NaN NaN -805.6431185771409 -810.408788257205 NaN NaN NaN -807.5848101249405 NaN -810.9241552222188 -812.8701811045926 -807.9007921138308 -811.379913595605 NaN
19.758375 -795.3029671739612 -807.9091957276987 -803.3146541299365 -810.5731353473636 -801.4336726500042 -807.2462476524138 NaN NaN -810.428188275399 -810.3947019453385 -806.8393223613109 -804.8849309398277 -806.5728987576891 -798.8073640420615 NaN NaN -804.7204913151769 -809.4315997168853 NaN NaN NaN -806.6049228162391 NaN -809.9587903446069 -811.8980081949225 -806.9227184569379 -810.3358812202533 NaN
20.0116875 -794.1729922216567 -806.9308273636982 -802.243606356243 -809.5443885567448 -800.5223960705077 -806.2802943987369 NaN NaN -809.3965009124797 -809.4057431220657 -805.8347861407774 -803.8598479157779 -805.5711312097177 -797.746694827892 NaN NaN -803.7985459367198 -808.4552046646292 NaN NaN NaN -805.6258072567788 NaN -808.9941965198151 -810.9265806970091 -805.9453971050738 -809.2926998729587 NaN
20.265 -793.0444553434495 -805.9506559837471 -801.1737909369614 -808.5165088838535 -799.6118588919754 -805.3152686127579 NaN NaN -808.365690683765 -808.4175883257568 -804.8311762362622 -802.8356235421406 -804.5702301384321 -796.6873157708463 NaN NaN -802.8772742975951 -807.4795951676748 NaN NaN NaN -804.6474620480997 NaN -808.0303836638692 -809.9558885625579 -804.9688307025024 -808.2503565106797 NaN
20.5183125 -791.9173275329551 -804.9732202186107 -800.1052269445404 -807.4894980282841 -798.7020559515317 -804.3511406442047 NaN NaN -807.3357525305667 -807.4302259727467 -803.8284743712838 -801.8122460407467 -803.5701898823723 -795.6292175008019 NaN NaN -801.9566705586884 -806.5047733544366 NaN NaN NaN -803.6698822410893 NaN -807.0673558660658 -808.9859236631742 -803.9930189309833 -807.2088467321291 NaN
20.771625 -790.7915200190234 -803.9969287532858 -799.0379156722475 -806.4633529394789 -797.7929812767804 -803.3878907032214 NaN NaN -806.3066812664651 -806.4436444501935 -802.8266650120244 -800.7897036447538 -802.5710047512106 -794.5723902864339 NaN NaN -801.0367287194576 -805.5307425039537 NaN NaN NaN -802.6930537044714 NaN -806.1051169679761 -808.0166813415775 -803.0179617858047 -806.1681715105786 NaN
21.0249375 -789.6670322487561 -803.0217631233221 -797.9718914629618 -805.4380383901799 -796.8846174742957 -802.4255214682054 NaN NaN -805.2784722195605 -805.4578359631548 -801.8257465625431 -799.7680078139343 -801.5726680490031 -793.5168497495833 NaN NaN -800.1174448574794 -804.5574947646736 NaN NaN NaN -801.7169745863652 NaN -805.1436581476054 -807.0481564817312 -802.0436523115989 -805.1283313427024 NaN
21.27825 -788.5439027113382 -802.0477391565654 -796.9071954276885 -804.4135595990604 -795.9769516025706 -801.4640359274342 NaN NaN -804.2511212643175 -804.4727967188808 -800.8257428056329 -798.7471902809966 -800.575172210648 -792.4625994840825 NaN NaN -799.1988193508665 -803.5850210729012 NaN NaN NaN -800.7416571974915 NaN -804.1829693412103 -806.080356320491 -801.0700826684993 -804.0893227319159 NaN
21.5315625 -787.4221309037566 -801.0748265283229 -795.8438497293639 -803.3899325080228 -795.0700166324991 -800.5034188595997 NaN NaN -803.2246277590452 -803.4885189504523 -799.8266819764086 -797.7272320353842 -799.5785190196483 -791.4096153101611 NaN NaN -798.2808466891152 -802.6133166343665 NaN NaN NaN -799.7670896273274 NaN -803.2230443837744 -805.1132779201345 -800.0972479734717 -803.0511380936163 NaN
21.784875 -786.30168921282 -800.1029978417375 -794.7817940138319 -802.367167091861 -794.1638097280858 -799.543659205251 NaN NaN -802.1989916359448 -802.5050003733226 -798.8285769392754 -796.7081034780383 -798.582708975824 -790.3578730522279 NaN NaN -797.3635168934956 -801.6423955768192 NaN NaN NaN -798.7932586641684 NaN -802.2638883492965 -804.146902290331 -799.1251559434929 -802.0137338995363 NaN
22.0381875 -785.1826255875695 -799.1322408650193 -793.7209867219295 -801.3452320134766 -793.2583106306882 -798.5847812433373 NaN NaN -801.1742078667272 -801.5222452867932 -797.8314072590385 -795.6898015770034 -797.587732069813 -789.3073668603504 NaN NaN -796.4468337413132 -800.6722572558183 NaN NaN NaN -797.8201577576344 NaN -801.3054946494811 -803.1812261040503 -798.1538059915089 -800.9771237850571 NaN
22.2915 -784.0650044468427 -798.1625535454251 -792.6614745831955 -800.3241041392722 -792.3535155048622 -797.6267942410182 NaN NaN -800.150271332343 -800.540257953709 -796.835151916451 -794.67232768328 -796.5935782907791 -788.2581008358209 NaN NaN -795.5308014655576 -799.7028720044281 NaN NaN NaN -796.8477922271906 NaN -800.3478459989534 -802.2162657728384 -797.1831805573048 -799.9413530290253 NaN
22.5448125 -782.9488756167191 -797.1939057643098 -791.6033713965955 -799.3037954424319 -791.4494250067681 -796.6696757856404 NaN NaN -799.127166589066 -799.5590311549627 -795.8397942378023 -793.6556960961142 -795.6002462235583 -787.2100694289153 NaN NaN -794.6154164663662 -798.7342256530096 NaN NaN NaN -795.8761634440509 NaN -799.3909493530061 -801.2520234117025 -796.2132709964599 -798.9064095095447 NaN
22.798125 -781.834160340441 -796.2262758935226 -790.5467850259563 -798.2843117229921 -790.546038808561 -795.7134029838144 NaN NaN -798.104888333187 -798.5785496947973 -794.8453215329437 -792.6399046472915 -794.607742523876 -786.1632627892822 NaN NaN -793.7006746101453 -797.7663300762915 NaN NaN NaN -794.9052692269161 NaN -798.4348107640624 -800.2884731234301 -795.2440837254893 -797.8722643422152 NaN
23.0514375 -780.7207899261956 -795.2597093915745 -789.491806656926 -797.2656562414887 -789.643346179739 -794.757954528238 NaN NaN -797.0834460769765 -797.5988116461817 -793.8517382122336 -791.6249344467585 -793.6160582732011 -785.1176610350012 NaN NaN -792.786570727794 -796.7991864138731 NaN NaN NaN -793.9351007256448 -793.8352776232281 -797.4794193737129 -799.3256171419849 -794.2756186132698 -796.8388963368453 NaN
23.30475 -779.6087037228258 -794.2941398724158 -788.4384007257441 -796.247820988745 -788.7413366454958 -793.8033264331782 NaN NaN -796.0628411084002 -796.6198228194722 -792.8590641697 -790.6107666114333 -792.6251830591998 -784.0732536574396 NaN -796.04152773804 -791.8730973638427 -795.8327845640748 NaN NaN NaN -792.9656493862685 -792.8629040055613 -796.5247634294639 -798.3634791313943 -793.3078747001183 -795.8063544414747 NaN
23.5580625 -778.4978584109359 -793.329591651462 NaN -795.2307912769259 -787.8400020819411 -792.849521873158 NaN NaN -795.043062089792 -795.6415818209298 -791.8673064813636 -789.597401535174 -791.63511766582 -783.030038915238 NaN -795.010615092357 -790.960250186792 -794.8671217572394 NaN NaN NaN -791.9969134272184 -791.891344792018 -795.5708322602092 -797.4020522085041 -792.3408482981403 -794.7746351659384 NaN
23.811374999999998 -777.3883607793313 -792.3660435153192 NaN -794.2145654241921 -786.9393449175524 -791.8965440222016 NaN NaN -794.0240976144285 -794.6640824113708 -790.8764611950783 -788.58485694535 -790.6458597891362 -781.9880149509097 NaN -793.9806731700148 -790.0480352453199 -793.9021958173593 NaN NaN NaN -791.0288914776395 -790.9205957263689 -794.6176255382799 -796.4413140671664 -791.3745273959033 -793.7437084307714 NaN
24.064687499999998 -776.280285782838 -791.4034626075762 NaN -793.1991456232888 -786.0393695446127 -790.9443953920969 NaN NaN -793.0059542505616 -793.6873166360336 -789.8865244581551 -787.5731233849916 -789.6574043426484 -780.9471590954489 NaN -792.9517215756276 -789.136449454414 -792.9380089023293 NaN NaN NaN -790.0615814230802 -789.9506502939452 -793.6651507242167 -795.4812446961296 -790.4089062697094 -792.713575882648 NaN
24.317999999999998 -775.1735405044493 -790.4418394485169 NaN -792.1845335304915 -785.1400783594872 -789.9930779170065 NaN NaN -791.9886390798405 -792.7112802242074 -788.8974922941534 -786.5621853733869 -788.6697462285451 -779.9074355407735 NaN -791.9237739065155 -788.2254881785545 -791.9745636684728 NaN NaN NaN -789.0949787569901 -788.9814940282724 -792.7134156232403 -794.5218562889753 -789.4439897466127 -791.6842464326885 NaN
24.571312499999998 -774.0681152877999 -789.4812061087911 NaN -791.1707229698117 -784.2414614602468 -789.0425657750337 NaN NaN -790.9721368666023 -791.7359728756867 -787.9093302740587 -785.5520436281391 -787.6828762800634 -778.8688413908827 NaN -790.8968389487494 -787.315149972229 -791.0118570503133 NaN NaN NaN -788.1290808389464 -788.0131142244123 -791.7624105353568 -793.563118141147 -788.4797761555552 -790.65572944283 NaN
24.824624999999997 -772.9640316936994 -788.5215451319195 NaN -790.157707543651 -783.3435094600958 -788.0928415385862 NaN NaN -789.9564396553117 -790.761394291167 -786.9220371757832 -784.5426988652564 -786.6967824294644 -777.8313917296872 NaN -789.8709249892996 -786.405439498021 -790.0498669420915 NaN NaN NaN -787.1638874511929 -787.0455037858287 -790.8121241172825 -792.6047642081318 -787.5162632694223 -789.6280385254375 NaN
25.077937499999997 -771.8613097153772 -787.5628186454408 NaN -789.1454827467062 -782.4462040553417 -787.1439160403074 NaN NaN -788.9415480083826 -789.7875384114856 -785.9356563918682 -783.5341469979139 -785.7114733648511 -776.79508861359 NaN -788.8459907922746 -785.4963487474432 -789.088593939246 NaN NaN NaN -786.1993907638013 -786.0786681550543 -789.8625500923955 -791.647280427378 -786.5534474190587 -788.6011780134589 NaN
25.33125 -770.7599690040399 -786.6050173871387 NaN -788.1340423735276 -781.5495499988559 -786.1957999309254 NaN NaN -787.9274624939502 -788.8143977161411 -784.9502149116138 -782.5263797129592 -784.7269576984995 -775.759934098994 NaN -787.821969679666 -784.5878686235583 -788.1280416257113 NaN NaN NaN -785.2355806580639 -785.112613750402 -788.9136985986746 -790.6908566537686 -785.5913199715378 -787.57507886743 NaN
25.5845625 -769.6600193187746 NaN NaN -787.1233783680168 -780.6535594474844 -785.2484812318105 NaN NaN -786.9141876583644 -787.841970463425 -783.9657093020803 -781.5193931400863 -783.7432288030614 -774.7259112945277 NaN -786.798863289262 -783.6799964154166 -787.1682114375222 NaN NaN NaN -784.2724589230169 -784.1473421770111 -787.965569131318 -789.7349159906386 -784.6298759851318 -786.5497863283304 NaN
25.837875 -768.5613980716087 NaN NaN -786.1134880692796 -779.758241317784 -784.3019350262779 NaN NaN -785.9017184380812 -786.8702549290139 -782.982135836051 -780.5131851134875 -782.7602800496359 -773.6930020886728 NaN -785.7767049822749 -782.7727414153578 -786.2090968561652 NaN NaN NaN -783.3100290919622 -783.182833728496 -787.0181434047241 -788.7795892219877 -783.6691181459031 -785.5253965404767 NaN
26.0911875 -767.4640463765293 NaN NaN -785.1043702111588 -778.8635714828579 -783.3561690926986 NaN NaN -784.8900405772317 -785.8992576903776 NaN -779.5077516765937 -781.7781030552655 -772.6612135085387 NaN -784.7554893652751 -781.8660969463309 -785.2506919475951 NaN NaN NaN -782.3482934320743 -782.2190767462282 -786.0714166610294 -787.8249200295911 -782.7090457916928 -784.5019290810966 NaN
26.3445 -766.3679240187213 NaN NaN -784.0960244227413 -777.9695291606189 -782.4111969800839 NaN NaN -783.8791398310224 -784.9289779255664 NaN -778.5030888652093 -780.7966945183812 -771.6305393602737 NaN -783.7352004011353 -780.960055110102 -784.2929891475504 NaN NaN NaN -781.3872475681942 -781.2560742389873 -785.1253856363282 -786.8708985163066 -781.7496578236178 -783.4793851619203 NaN
26.5978125 -765.2730988115045 NaN NaN -783.088460978212 -777.0761196626362 -781.4670085703135 NaN NaN -782.8690130027719 -783.9594009766287 NaN -777.499190241729 -779.8160582333533 -770.6009594772298 NaN -782.7158385055664 -780.0546142916645 -783.3359874231242 NaN NaN NaN -780.4268869567571 -780.2938209930209 -784.180052298419 -785.9175332724778 -780.790945068907 -782.4577684833093 NaN
26.851125 -764.1796539120314 NaN NaN -782.0816880530678 -776.183344784889 -780.5235937689935 NaN NaN -781.859666121585 -782.9905195666142 NaN -776.4960475191651 -778.8361917127654 -769.5724536951711 NaN -781.6973939098099 -779.1497735335461 -782.3796862643158 NaN NaN NaN -779.4672028806733 -779.3323023306746 -783.2354269211227 -784.9648399321617 -779.8328976283252 -781.4371019943788 NaN
27.1044375 -763.0876499975518 NaN NaN -781.0756862762015 -775.2912034595764 -779.5809515565944 NaN NaN -780.8510968065159 -782.0223369869515 NaN -775.4936725099238 -777.8570800259763 -768.5450220691861 NaN -780.6798337364926 -778.2455310483784 -781.4240829446918 NaN NaN NaN -778.5081917495227 -778.3715234945497 -782.2915013814338 -784.0128156176567 -778.8755195146525 -780.4174013792598 NaN
27.35775 -761.9969852234444 NaN NaN -780.0704450834289 -774.3996941845727 -778.639087361945 NaN NaN -779.843301922105 -781.0548565662715 NaN -774.4920730220532 -776.8787180422381 -767.5186831191797 NaN -779.6631517485176 -777.3418827995729 -780.4691745393817 NaN NaN NaN -777.5498505576215 -777.4114921027971 -781.3482656505785 -783.0614534751201 -777.9188161398489 -779.3986464099048 NaN
27.6110625 -760.9076008335534 NaN NaN -779.0659600326857 -773.5088123026336 -777.6979930581097 NaN NaN -778.8362818191713 -780.088075715698 NaN -773.4912311880217 -775.9011137359223 -766.493437682909 NaN -778.6473686452518 -776.4388245117782 -779.5149564922394 NaN NaN NaN -776.5921754384962 -776.4521987440502 -780.4057185442282 -782.1107446808478 -776.9627817567031 -778.380837459555 NaN
27.864375 -759.8195800512251 NaN NaN -778.0622268600721 -772.6185529292376 -776.7576547619377 NaN NaN -777.8300368489109 -779.1219863981237 NaN -772.4911291128691 -774.9242674185261 -765.4692705383309 NaN -777.6324865202124 -775.5363495118852 -778.5614162824668 NaN NaN NaN -775.6351624324309 -775.4936321825551 -779.4638600178076 -781.1606766891973 -776.0074096250017 -777.3639818003254 NaN
28.1176875 -758.7329020477293 NaN NaN -777.0592434670556 -771.7289069884444 -775.8180591084948 NaN NaN -776.8245689020343 -778.1565785378538 NaN -771.4917807855242 -773.9481701641629 -764.4461662914488 NaN -776.6184934315378 -774.6344610342409 -777.6085481054789 NaN NaN NaN -774.6788068419078 -774.535783610412 -778.5226891286361 -780.2112465475872 -775.0526937281363 -776.3480803473199 NaN
28.371 -757.6475144574615 NaN NaN -776.0570076884719 -770.8398815680758 -774.8792003694 NaN NaN -775.8198720019512 -777.1918488134163 NaN -770.4931987129303 -772.9728130361522 -763.4241095481722 NaN -775.6053775058895 -773.733164296367 -776.6563656248586 NaN NaN NaN -773.7231049222793 -773.5786549187403 -777.5821992373692 -779.2624559928303 -774.0986313634002 -775.3331330305934 NaN
28.6243125 -756.5634183302127 NaN NaN -775.0555170626446 -769.9514880937213 -773.9410784543106 NaN NaN -774.8159300198881 -776.2278023073621 NaN -769.4953527873171 -771.9981891274551 -762.4030830980195 NaN -774.5931380418042 -772.8324518211109 -775.7048658922874 NaN NaN NaN -772.7680606262832 -772.6222449985186 -776.6423817760814 -778.3143030853831 -773.1452206861827 -774.3191381587241 NaN
28.877625 -755.4806232931869 NaN NaN -774.0547725846657 -769.0637334746358 -773.0036917060783 NaN NaN -773.8127365503595 -775.2644440995932 NaN -768.4982313277075 -771.0242994500359 -761.3830896460581 NaN -773.5817808098876 -771.9323149223629 -774.7540435108511 NaN NaN NaN -771.813679100686 -771.6665501262265 -775.7032284032523 -777.3667846641904 -772.1924644952294 -773.3060809103538 NaN
29.130937499999998 -754.3991435312383 NaN NaN -773.0547760461508 -768.1765987303844 -772.0670317078326 NaN NaN -772.8102957991265 -774.3017730018825 NaN -767.5018453884257 -770.051150900766 -760.3641515677718 NaN -772.5712865404896 -771.0327478272035 -773.8038923750454 NaN NaN NaN -770.8599577029775 -770.7115648654607 -774.7647408864884 -776.4198967209519 -771.2403572061818 -772.2939453553919 NaN
29.384249999999998 -753.3190124422528 NaN NaN -772.0555286522912 -767.290069449324 -771.1311009989812 NaN NaN -771.8086119663429 -773.3397822404313 NaN -766.5062060505932 -769.0787427157015 -759.346275631064 NaN -771.5616418380764 -770.1337575820677 -772.8544063098389 NaN NaN NaN -769.9068929854433 -769.7572829604827 -773.8269216213516 -775.4736253284307 -770.288892304666 -771.2827073099296 NaN
29.637562499999998 -752.2402242314184 NaN NaN -771.0570230446219 -766.4041420129728 -770.1959115808575 NaN NaN -770.8076780193944 -772.3784628965108 NaN -765.5113091873164 -768.1070642380456 -758.3294487275216 NaN -770.5528575161713 -769.2353473839539 -771.9055797207593 NaN NaN NaN -768.9544798491257 -768.8037072188963 -772.889836097107 -774.5279604019543 -769.338111727491 -770.2723652377604 NaN
29.890874999999998 -751.1627659904456 NaN NaN -770.0592498004354 -765.5188161115711 -769.2614753411965 NaN NaN -769.8074774444301 -771.4178084107165 NaN -764.5171335568081 -767.1361048002398 -757.3136576794947 NaN -769.5449258289989 -768.3375121533192 -770.9574101570387 NaN NaN NaN -768.0027055173501 -767.8508415211504 -771.9535816890576 -773.5829273228109 -768.3880451128018 -769.2629228210927 NaN
30.144187499999997 -750.0866216448575 NaN NaN -769.0621844813496 -764.634091186367 -768.3277719926199 NaN NaN -768.8080092104535 -770.4578206689151 NaN -763.5236817862846 -766.1658665054807 -756.2988531464409 NaN -768.5378244513154 -767.4402453986607 -770.0098963545267 NaN NaN NaN -767.0515609202237 -766.8986834996427 -771.017787306059 -772.6385467636508 -767.4384701526183 -768.254373302754 NaN
30.397499999999997 -749.0117697678335 NaN NaN -768.0658324718057 -763.7499663450037 -767.3947767505387 NaN NaN -767.8092808841794 -769.4984986325031 NaN -762.5309594023321 -765.1963523405354 -755.2850170082302 NaN -767.5315315285196 -766.5435409475186 -769.0630443148469 NaN NaN NaN -766.1010514302391 -765.9472091264577 -770.0824451686473 -771.694807466304 -766.4894397295297 -767.2467083510031 NaN
30.650812499999997 -747.9382203994912 NaN NaN -767.0702086915787 -762.8664384290528 -766.4624822810422 NaN NaN -766.8112916753781 -768.5398379663732 NaN -761.5389496386367 -764.2275526744613 -754.2721906803342 NaN -766.5260764834484 -765.647395529123 -768.1168495218903 NaN NaN NaN -765.1511784044677 -764.9964198425963 -769.147918099794 -770.7516897467845 -765.5411504059388 -766.2399155708092 NaN
30.904125 -746.865988624337 NaN NaN -766.0753269053865 -761.9835031171953 -765.5308865865096 NaN NaN -765.8140421202148 -767.5818343347546 NaN -760.5476452328542 -763.2594622030542 -753.2603874665737 NaN -765.5214752584352 -764.7518165888623 -767.1713056764662 NaN NaN NaN -764.2019416714276 -764.0463205924931 -768.2140998680868 -769.8091711512151 -764.5935129129311 -765.2339713771086 NaN
31.1574375 -745.7950793124714 NaN NaN -765.0811789509703 -761.1011510489553 -764.5999952234794 NaN NaN -764.8175402545321 -766.6244878555743 NaN -759.5570516816138 -762.2920819340842 -752.2495878371576 NaN -764.5177041957869 -763.8568033019386 -766.2264076548095 NaN NaN NaN -763.253341389073 -763.0969135323465 -767.2809381141416 -768.8672550559776 -763.6465012643102 -764.2288759728217 NaN
31.41075 -744.7254640981241 NaN NaN -764.0877537032675 -760.2193828256767 -763.6698137732336 NaN NaN -763.8217825897742 -765.6678027606293 NaN -758.5671745060952 -761.3254111037047 -751.2397722400638 NaN -763.5147528629194 -762.9623537890702 -765.2821572453776 NaN NaN NaN -762.3053769105766 -762.1481840430228 -766.3484239960011 -767.9259494232998 -762.7001173990883 -763.2246321831288 NaN
31.6640625 -743.657185178471 NaN NaN -763.0950346548208 -759.3382013843176 -762.740337861214 NaN NaN -762.8267513774249 -764.7117743248123 NaN -757.578007638057 -760.3594474238671 -750.230917548085 NaN -762.5126212129495 -762.0684651325049 -764.338554958574 NaN NaN NaN -761.3580424982398 -761.2001227880837 -765.4165538646146 -766.9852588565557 -761.754361783245 -762.2212454484679 NaN
31.917375 -742.5902953242319 NaN NaN -762.1030164821542 -758.4576057092108 -761.8115612154047 NaN NaN -761.8324288518781 -763.7563921104031 NaN -756.5895349538267 -759.3941886140872 -749.2230178569257 NaN -761.5113091591073 -761.1751342813274 -763.3955984948835 NaN NaN NaN -760.4113314796764 -760.2527353786257 -764.4853369153487 -766.0451674574907 -760.8092279918596 -761.2187216633369 NaN
32.1706875 -741.5248227968291 NaN NaN -761.1116933936079 -757.5775951509395 -760.8834854915086 NaN NaN -760.8388125036699 -762.8016508400046 NaN -755.6017577353824 -758.4296337292741 -748.21608273079 NaN -760.5108038083496 -760.2823581126695 -762.4532815752546 NaN NaN NaN -759.4652434163824 -759.3060185388321 -763.5547598621496 -765.1056832280661 -759.8647094225323 -760.2170631515737 NaN
