P/GPa anatase baddeleyite brookite columbite cotunnite C2c fluorite hollandite 0-a-P21c 0-b-P21c 0-c-I41a 0-d-P31m 0-e-C2c 0-f-C2m 0-g-Im2m 40-a-Pnnm 60-a-R3 60-b-P21c 60-c-Pc 60-d-P62m 60-e-P21m 60-f-Pmn21 60-g-Pminus1 OIanalogue pyrite ramsdelliteAnalogue rutile TiO2B
5.06625 -846.1782052816443 NaN -849.7313421360977 -853.975595971603 NaN -847.29527710296 NaN -835.3923405770618 -854.1076968444826 -851.5933927151692 NaN -848.1774323925341 NaN -845.3951246612506 NaN NaN -842.7948212004588 -850.3804190054694 NaN NaN NaN NaN NaN -849.9029466908481 -852.0762779103702 NaN -854.4415659206564 -841.5228028665512
5.3195625 -844.928990912564 NaN -848.5623602349559 -852.8644609390212 NaN -846.2428835017266 NaN -833.9901226871273 -852.9925583833316 -850.5242675132035 NaN -847.0673325809063 NaN -844.2137229309271 NaN NaN -841.7930034201298 -849.3206396929322 NaN NaN NaN NaN NaN -848.8534962778571 -851.0283624167162 NaN -853.3187644162774 -840.2143103355064
5.572875 -843.6818042749544 NaN -847.3950032918855 -851.7547018669464 NaN -845.1917353689965 NaN -832.5908722605095 -851.8787842934172 -849.4564159474176 NaN -845.9586635756119 NaN -843.0344861336195 NaN NaN -840.7924322305292 -848.2621768083116 NaN NaN NaN NaN NaN -847.8053625313203 -849.9816589265334 NaN -852.1972550319063 -838.9078181670009
5.8261875 -842.4365653187153 NaN -846.2292604783843 -850.6462751288318 NaN -844.1418059109351 NaN -831.1947628893116 -850.7663697035897 -848.3898118555429 NaN -844.8514619075179 NaN -841.8574377872177 NaN NaN -839.7930976643861 -847.205038612582 NaN NaN NaN NaN NaN -846.7585869736531 -848.9361470221429 NaN -851.0769947911263 -837.6032696556542
6.0794999999999995 -841.1932704002311 NaN -845.0651459959709 -849.5391439028957 NaN -843.0930749330107 NaN NaN -849.6553129174366 -847.3244486133402 NaN -843.745713164869 NaN -840.6826122283721 NaN NaN -838.7949834979888 -846.1492334642468 NaN NaN NaN NaN NaN -845.7131814630387 -847.8918051297651 NaN -849.9580795156444 -836.3006921552524
6.3328125 -839.9519499201798 NaN -843.9026391605953 -848.4333456437193 NaN -842.0455321881905 NaN NaN -848.5456159300924 -846.2603314317136 NaN -842.6413389223462 NaN -839.5099593094918 NaN NaN -837.7980624344609 -845.0947503981101 NaN NaN NaN NaN NaN -844.6691176897747 -846.8486154696255 NaN -848.8405148894997 -835.0000738594662
6.586125 -838.7126609693354 NaN -842.7416951023412 -847.328890955828 NaN -840.999167658709 NaN NaN -847.437280739272 -845.1974654161993 NaN -841.5382609055782 NaN -838.3394501066106 NaN NaN -836.8023070809951 -844.041555257861 NaN NaN NaN NaN NaN -843.626367257363 -845.8065698786088 NaN -847.7242518041446 -833.7013446107187
6.8394375 -837.4753899447202 NaN -841.582270583997 -846.2257839600396 NaN -839.9539838169702 NaN NaN -846.3302859773727 -844.1358145888117 NaN -840.4365335980439 NaN -837.1710757251793 NaN NaN -835.8077116610377 -842.9896328123751 NaN NaN NaN NaN NaN -842.5849007561618 -844.765665015794 NaN -846.6092431506802 -832.4044926211182
7.09275 -836.2400501705508 NaN -840.4243867054963 -845.1239892970895 NaN -838.9099890566736 NaN NaN -845.224594842774 -843.0753544467194 NaN -839.3362075685166 NaN -836.0048265539953 NaN NaN -834.814284384293 -841.9389861557592 NaN NaN NaN NaN NaN -841.5446874768927 -843.725915858154 NaN -845.495469715534 -831.1095497037819
7.3460624999999995 -835.0066267746989 NaN -839.268082938376 -844.0234626607656 NaN -837.8671955053418 NaN NaN -844.1201870134778 -842.0160958242507 NaN -838.2372101530875 NaN -834.8406409733185 NaN NaN -833.8220120513682 -840.8896210423467 NaN NaN NaN NaN NaN -840.5057088715673 -842.6873113247043 NaN -844.3829160193907 -829.816547404395
7.599374999999999 -833.7751562348041 NaN -838.1132971114762 -842.9241728523458 NaN -836.8256066178736 NaN NaN -843.0170421684609 -840.9580495266417 NaN -837.1395076955216 NaN -833.6784762352466 NaN NaN -832.8308813975364 -839.8415331171649 NaN NaN NaN NaN NaN -839.4679743762468 -841.6498105167844 NaN -843.2716082222918 -828.525487221084
7.8526875 -832.5456740418177 NaN -836.9599997793589 -841.8261768467573 NaN -835.7852124789874 NaN NaN -841.9151503246103 -839.9012105635537 NaN -836.0431251521676 NaN -832.5183070074567 NaN NaN -831.840883083493 -838.7946905697396 NaN NaN NaN NaN NaN -838.4314986898385 -840.6134209251995 NaN -842.1615546878652 -827.2363208930374
8.106 -831.3181309528097 NaN -835.8082107445961 -840.7294749157475 NaN -834.7460031627708 NaN NaN -840.8145118455715 -838.8455615768305 NaN -834.9480724722019 NaN -831.3601400654707 NaN NaN -830.8520137236055 -837.7490691690351 NaN NaN NaN NaN NaN -837.3962828524616 -839.578151522954 NaN -841.0527483676668 -825.9489610408076
8.3593125 -830.0924896163613 NaN -834.6579491819094 -839.6340576235057 NaN -833.7079491548698 NaN NaN -839.7151554971246 -837.7910949132735 NaN -833.8543477100504 NaN -830.2040085692962 NaN NaN -829.8642529205368 -836.7046652437093 NaN NaN NaN NaN NaN -836.3623015302995 -838.5440004662656 NaN -839.9451815478795 -824.6634085177049
8.612625 -828.8687601640064 NaN -833.5092021205203 -838.5398885992698 NaN -832.6710327985211 NaN NaN -838.6170916667056 -836.7377999253298 NaN -832.7619347048449 NaN -829.0499443946917 NaN NaN -828.8775554904095 -835.6614755202673 NaN NaN NaN NaN NaN -835.3295291105427 -837.5109652915351 NaN -838.8388361130937 -823.3797445477645
8.8659375 -827.646951398244 NaN -832.3619443597271 -837.4469250633059 NaN -831.6352678139465 NaN NaN -837.5202666697838 -835.6856598676472 NaN -831.6708015779116 NaN -827.8978687251007 NaN NaN -827.8919194333305 -834.6194908135491 NaN NaN NaN NaN NaN -834.2979559044206 -836.4790335913649 NaN -837.7336932183055 -822.097968307323
9.11925 -826.4269947498192 NaN -831.2161445980564 -836.3551342542903 NaN -830.6006679600267 NaN NaN -836.4246583547986 -834.6346579850942 NaN -830.5809165948946 NaN -826.7476485882366 NaN NaN -826.9073753420912 -833.5786933585194 NaN NaN NaN NaN NaN -833.2675833997514 -835.4481672838613 NaN -836.6297325699023 -820.8179924629969
9.372562499999999 -825.2087935535851 NaN -830.0717872227261 -835.2645534437543 NaN -829.5672462899821 NaN NaN -835.3302818148944 -833.5847882434599 NaN -829.4922784236833 NaN -825.5993077328611 NaN NaN -825.9239088566839 -832.539069375701 NaN NaN NaN NaN NaN -832.2383954549695 -834.4183439887601 NaN -835.5269370934222 -819.5398348615538
9.625874999999999 -823.9923781036459 NaN -828.928867436302 -834.1752417178168 NaN -828.5350153140988 NaN NaN -834.2371521582919 -832.536054740519 NaN -828.4049052047864 NaN -824.4529352757108 NaN NaN -824.9415048753137 -831.5006112302474 NaN NaN NaN NaN NaN -831.2103794573306 -833.3895644995297 NaN -834.4253260215196 -818.2635746064258
9.8791875 -822.7778226073061 NaN -827.7873803429816 -833.0873273640761 NaN -827.5039397738209 NaN NaN -833.1452491490967 -831.4884612115162 NaN -827.3187926160781 NaN -823.3085615726255 NaN NaN -823.960145696242 -830.4633154565158 NaN NaN NaN NaN NaN -830.1835297760157 -832.3618209701226 NaN -833.3249005028398 -816.9892816060951
10.1325 -821.5651471186044 NaN -826.6473174254305 -832.0004277975311 NaN -826.4739433784558 NaN NaN -832.054521476288 -830.4419947883247 NaN -826.2339175955365 NaN -822.1661699973379 NaN NaN -822.979809910276 -829.4271775617838 NaN NaN NaN NaN NaN -829.157840851673 -831.3351067356629 NaN -832.2256521853014 -815.7167563888595
10.3858125 -820.35431321947 NaN -825.5086696279021 -830.9145174958335 NaN -825.445059166805 NaN NaN -830.9649596239868 -829.3966107639474 NaN -825.1502431834527 NaN -821.0256684514693 NaN NaN -822.0005089174878 -828.3921904835588 NaN NaN NaN NaN NaN -828.133302667311 -830.3094318084875 NaN -831.1275750016808 -814.4459761821441
10.639125 -819.1452546387019 NaN -824.371449246374 -829.8299172151201 NaN -824.4173840266014 NaN NaN -829.8765858275816 -828.3523002298997 NaN -824.0677594535811 NaN -819.8869645429186 NaN NaN -821.0222700479508 -827.3583471147446 NaN NaN NaN NaN NaN -827.1098996775357 -829.2848070888788 NaN -830.0306634046602 -813.1771206843629
10.8924375 -817.9379527870042 NaN -823.2356622305294 -828.7465342571996 NaN -823.3909670403933 NaN NaN -828.7894301244281 -827.3090937650052 NaN -822.9864873849219 NaN -818.7500724616591 NaN NaN -820.0450599633892 -826.3256367602309 NaN NaN NaN NaN NaN -826.0876296132445 -828.2612351126787 NaN -828.9349042343072 -811.9102115423673
11.14575 -816.7324168755576 NaN -822.1013050907161 -827.664320797249 NaN -822.3658271500954 NaN NaN -827.7034960899425 -826.2670217841157 NaN -821.9064479692576 NaN -817.6150738860255 NaN NaN -819.0688441953879 -825.2940423525761 NaN NaN NaN NaN NaN -825.0664922881843 -827.2386876910265 NaN -827.8402339157005 -810.6451480665102
11.3990625 -815.5286570537919 NaN -820.9683734980805 -826.5832462096067 NaN -821.3419315228409 NaN NaN -826.6187581568769 -825.226065791661 NaN -820.8276095910402 NaN -816.4819028107088 NaN NaN -818.0936096129269 -824.2635528796721 NaN NaN NaN NaN NaN -824.0464559248529 -826.2171472963017 NaN -826.7466610146386 -809.3819387469727
11.652375 -814.3267120323293 NaN -819.8368400947791 -825.5032959497082 NaN -820.319246877996 NaN NaN -825.5351907371405 -824.1861727139769 NaN -819.7499308237689 NaN -815.3504646615607 NaN NaN -817.1193754697814 -823.2341638398474 NaN NaN NaN NaN NaN -823.0274967580274 -825.1966100949388 NaN -825.6542212016768 -808.1206367044184
11.905687499999999 -813.1266186689985 NaN -818.706687994778 -824.4245183141802 NaN -819.2978162029631 NaN NaN -824.4527450642373 -823.1473227368568 NaN -818.673448834671 NaN NaN NaN NaN -816.1461350018279 -822.205868613039 NaN NaN NaN NaN NaN -822.0096273979922 -824.1770777086416 NaN -824.5629139230169 -806.8613186866305
12.158999999999999 -811.9282274346178 NaN -817.5779125425902 -823.3469011953982 NaN -818.277694714925 NaN NaN -823.3714064113361 -822.1095229469792 NaN -817.598175812175 NaN NaN NaN NaN -815.1738807776519 -821.1786605318658 NaN NaN NaN NaN NaN -820.9928617161675 -823.1585517453334 NaN -823.4727299122884 -805.6040737985423
12.412312499999999 -810.7315031680241 NaN -816.4505029405321 -822.2704188847889 NaN -817.2588408798574 NaN NaN -822.2911968760559 -821.0727905611908 NaN -816.5240844405979 NaN NaN NaN NaN -814.2026045426406 -820.1525417524887 NaN NaN NaN NaN NaN -819.9772019688089 -822.1410355238237 NaN -822.3836576311389 -804.3489958147172
12.665625 -809.5365036297213 NaN -815.3244454670019 -821.1950483293836 -810.4227086953678 -816.2412130304685 NaN NaN -821.2121385193888 -820.0371223672669 NaN -815.4511472014163 NaN NaN NaN NaN -813.2322949455861 -819.127514871744 NaN NaN NaN NaN NaN -818.9626244030177 -821.1245229002633 NaN -821.2956650637252 -803.0963001418676
12.9189375 -808.343242455529 NaN -814.1997271247612 -820.1207915688213 -809.4496083428647 -815.2248411304009 NaN NaN -820.1342159240154 -819.0024948831262 NaN -814.3793607532875 NaN NaN NaN NaN -812.2629384641842 -818.1035624008883 NaN NaN NaN NaN NaN -817.9491195611093 -820.1089879323864 NaN -820.2087213294799 NaN
13.17225 -807.1517157238383 NaN -813.0763555977699 -819.047652101393 -808.4781503042973 -814.2098116315055 NaN NaN -819.0573981251256 -817.9688846452284 NaN -813.308744247935 NaN NaN NaN NaN -811.2945241789323 -817.0806665093372 NaN NaN NaN NaN NaN -816.936678095417 -819.0944037480157 NaN -819.1228122975522 NaN
13.4255625 -805.9619183623882 NaN -811.9543427294391 -817.9756313269264 -807.5082400814628 -813.1960631556867 NaN NaN -817.9816722238297 -816.93630558227 NaN -812.2392642368773 NaN NaN NaN NaN -810.3270477936416 -816.0588080374632 NaN NaN NaN NaN NaN -815.9252860751677 -818.0807567846251 NaN -818.0379738765494 NaN
13.678875 -804.773817329574 NaN -810.8336952358329 -816.9047226890603 -806.5398279596344 -812.1834710247663 NaN NaN -816.9070357626872 -815.9048043334276 NaN -811.1708565704507 NaN NaN NaN NaN -809.360505119121 -815.0379645282547 NaN NaN NaN NaN NaN -814.9149293245606 -817.0680867130632 NaN -816.9542499480336 NaN
13.9321875 -803.5873729931039 NaN -809.7144209266363 -815.8348797239681 -805.5728842281392 -811.1719992420618 NaN NaN -815.833500056038 -814.8743264172638 NaN -810.1035338385732 NaN NaN NaN NaN -808.3948883540214 -814.0181359371312 NaN NaN NaN NaN NaN -813.9056050491495 -816.0564055096718 NaN -815.8716748314758 NaN
14.1855 -802.4025327185881 NaN -808.5965486068037 -814.7661022184383 -804.6073795786867 -810.1616647359788 NaN NaN -814.7610764483125 -813.8448082280288 NaN -809.0373350413099 NaN NaN NaN NaN -807.4301822439221 -812.9993613967534 NaN NaN NaN NaN NaN -812.8973254188363 -815.0456618160288 NaN -814.7901699301949 NaN
14.4388125 -801.2193026768576 NaN -807.4800550764389 -813.6983992589933 -803.6432853663108 -809.152552333122 NaN NaN -813.6897608641046 -812.8162582694273 NaN -807.9722452385196 NaN NaN NaN NaN -806.466381367862 -811.981615697466 NaN NaN NaN NaN NaN -811.8900788187889 -814.0358473856356 NaN -813.7096939186397 NaN
14.692124999999999 -800.0377079468224 NaN -806.3648958719425 -812.6317790724806 -802.6805495650481 -808.1447466107761 NaN NaN -812.6195337348947 -811.7886877101197 NaN -806.908249466825 NaN NaN NaN NaN -805.5034912569092 -810.9648728992373 NaN NaN NaN NaN NaN -810.8838526967356 -813.0269612761134 NaN -812.6302295957138 NaN
14.945437499999999 -798.8577733549963 NaN -805.2510314614874 -811.5662442490112 -801.719094496825 -807.1382074176305 NaN NaN -811.5503859868246 -810.7621246676379 NaN -805.845330090786 NaN NaN NaN NaN -804.5415060041124 -809.9491323808518 NaN NaN NaN NaN NaN -809.8786342490711 -812.0190003957557 NaN -811.5517724594407 NaN
15.198749999999999 -797.679517869293 NaN -804.1385180013363 -810.50178587605 -800.758897820303 -806.1328045037093 NaN NaN -810.4823085641252 -809.7365706169624 NaN -804.7834667945046 NaN NaN NaN NaN -803.5804192822121 -808.9343948061335 NaN NaN NaN NaN NaN -808.8744175316555 -811.0119565596591 NaN -810.4744027810688 NaN
15.4520625 -796.5029574178468 NaN -803.0273562615525 -809.4383337178449 -799.7999615371498 -805.128467361826 NaN NaN -809.4152881314534 -808.7119850415054 NaN -803.7226660593284 NaN NaN NaN NaN -802.6202252655053 -807.920653050631 NaN NaN NaN NaN NaN -807.871203540671 -810.0058323603304 NaN -809.3980790514967 NaN
15.705375 -795.3280451275414 NaN -801.9175091037549 -808.3759008365981 -798.8422785749975 -804.1252037885777 NaN NaN -808.349306561981 -807.6883536736741 NaN -802.6629627413519 NaN NaN NaN NaN -801.6609194061147 -806.9078934768243 NaN NaN NaN NaN NaN -806.8689934108212 -809.0006334877353 NaN -808.3226977674266 NaN
15.9586875 -794.1547262794737 NaN -800.8089435766097 -807.3145170793489 -797.8857090968235 -803.1230675232962 NaN NaN -807.2843816510126 -806.6656936629334 NaN -801.6043066996677 NaN NaN NaN NaN -800.7024824593799 -805.8961214050194 NaN NaN NaN NaN NaN -805.8677839341836 -807.9963481681207 NaN -807.2482805382128 NaN
16.212 -792.9829630456296 NaN -799.7016960386662 -806.2542005023864 -796.930259415827 -802.1220771932152 NaN NaN -806.2205281341567 -805.6440221551716 NaN -800.5466450306393 NaN NaN NaN NaN -799.7448866133377 -804.8853428067825 NaN NaN NaN NaN NaN -804.8675606851826 -806.9929615368903 NaN -806.1748805710546 NaN
16.4653125 -791.812721804147 NaN -798.5958063453843 -805.194892195443 -795.9760009326714 -801.1222160195867 NaN NaN -805.1577251480726 -804.6233264756135 NaN -799.4900406167218 NaN NaN NaN NaN -798.7881491672545 -803.8755546371971 NaN NaN NaN NaN NaN -803.868310000491 -805.9904665520127 NaN -805.1025409204095 NaN
16.718625 -790.6440451787391 NaN -797.4912625433202 -804.1365892261385 -795.0229940176873 -800.1234564922845 NaN NaN -804.0959518424751 -803.603569671723 NaN -798.4345236799305 NaN NaN NaN NaN -797.8322867937685 -802.8667334080857 NaN NaN NaN NaN NaN -802.8700194503488 -804.9888571074207 NaN -804.0312083344841 NaN
16.9719375 -789.4769853873861 NaN -796.3880547648207 -803.0793036977522 -794.0711411140995 -799.1257317770101 NaN NaN -803.0351983724358 -802.5847474694626 NaN -797.3800517518955 NaN NaN NaN NaN -796.8773005915699 -801.8588714991342 NaN NaN NaN NaN NaN -801.8726897791859 -803.9881300022811 NaN -802.9608455155798 NaN
17.22525 -788.3116132869683 NaN -795.2861826916774 -802.0230365141609 -793.1203409949792 -798.1290247214794 NaN NaN -801.9754640007696 -801.5668750978073 NaN -796.32658131105 NaN NaN NaN NaN -795.92319087883 -800.8519729807851 NaN NaN NaN NaN NaN -800.8763222467217 -802.9882988575264 NaN -801.8914952148093 NaN
17.4785625 -787.1478934224014 NaN -794.1856432289397 -800.967727198149 -792.1706003010779 -797.133384282082 NaN NaN -800.9167412698389 -800.5499408850283 NaN -795.2741208942722 NaN NaN NaN NaN -794.9699493515266 -799.8460203195161 NaN NaN NaN NaN NaN -799.880917575025 -801.9893698153204 NaN -800.8231487103901 NaN
17.731875 -785.9857574971783 NaN -793.0864323898677 -799.9134047947828 -791.2219346087968 -796.1388595671447 NaN NaN -799.8590207157115 -799.5339254509823 NaN -794.2227443194596 NaN NaN NaN NaN -794.0175507436563 -798.8409949193169 NaN NaN NaN NaN NaN -798.8864750978394 -800.9913187104445 NaN -799.7557776250704 NaN
17.9851875 -784.8251441505568 NaN -791.9885477240995 -798.8601179575884 -790.2743472599213 -795.1454316191831 NaN NaN -798.802302647411 -798.5188145989496 NaN -793.1723870058918 NaN NaN NaN NaN -793.065973108732 -797.8368845957901 NaN NaN NaN NaN NaN -797.8929800969254 -799.994129895983 NaN -798.6893748945844 NaN
18.2385 -783.6661008358811 NaN -790.8920153323801 -797.8079026287487 -789.3278321611683 -794.1530427340058 NaN NaN -797.7465951523566 -797.5046051300415 NaN -792.1229938317178 NaN NaN NaN NaN -792.1152006122675 -796.8336962498015 NaN NaN NaN NaN NaN -796.9003953131079 -798.9978125400955 NaN -797.62393749105 NaN
18.491812499999998 -782.5086657120416 NaN -789.796867730669 -796.756684721442 -788.382378764891 -793.161692926814 NaN NaN -796.6918860320252 -796.4913093954727 NaN -791.0746208767029 NaN NaN NaN NaN -791.165247543393 -795.8314286382284 NaN NaN NaN NaN NaN -795.9087231132506 -798.0023672640277 -793.2834255436533 -796.5594632977323 NaN
18.745124999999998 -781.3527047496244 NaN -788.7031430701635 -795.7064045349973 -787.4379742030688 -792.1713822122097 NaN NaN -795.6381597230902 -795.4789397972103 NaN -790.0272881250258 NaN NaN NaN NaN -790.2161293935316 -794.8300797729007 NaN NaN NaN NaN NaN -794.9179681516248 -797.0077647453137 -792.2757077985518 -795.4959562408612 NaN
18.998437499999998 -780.1982226485673 NaN -787.6108443418105 -794.6570768769973 -786.4945672157028 -791.182086843363 NaN NaN -794.5854166988561 -794.4674879614433 NaN -788.9809701582778 NaN NaN NaN NaN -789.2678423501029 -793.8296526015823 NaN NaN NaN NaN NaN -793.9281368642356 -796.013992839081 -791.2690510491925 -794.4334086573214 NaN
