P/GPa anatase baddeleyite brookite columbite cotunnite C2c fluorite hollandite 0-a-P21c 0-b-P21c 0-c-I41a 0-d-P31m 0-e-C2c 0-f-C2m 0-g-Im2m 40-a-Pnnm 60-a-R3 60-b-P21c 60-c-Pc 60-d-P62m 60-e-P21m 60-f-Pmn21 60-g-Pminus1 OIanalogue pyrite ramsdelliteAnalogue rutile TiO2B
16.212 -834.1776017578163 NaN -841.6936510692567 -848.4675411371843 -836.222538663474 -844.008535301753 NaN NaN -848.2657193063114 -847.479751536349 NaN -842.7330959024189 NaN NaN NaN NaN -840.2157255297909 -846.0295931655878 NaN NaN NaN NaN NaN -846.7379749437364 -848.7446096048884 NaN -848.4682002325624 NaN
16.4653125 -833.0474398607806 NaN -840.6223277227066 -847.4463611541285 -835.3461520492199 -843.0441708242995 NaN NaN -847.2326562450314 -846.4861147833763 NaN -841.7187291064841 NaN NaN NaN NaN -839.308559134803 -845.062890265551 NaN NaN NaN NaN NaN -845.7793918955765 -847.7849070932332 NaN -847.428743235663 NaN
16.718625 -831.9166200039247 NaN -839.5548308883517 -846.4211183893219 -834.4613851264628 -842.0814130051083 NaN NaN -846.2013459703054 -845.4942787923774 NaN -840.7079121562704 NaN NaN NaN NaN -838.4078098928891 -844.0956857535251 NaN NaN NaN NaN NaN -844.8195058484002 -846.8313709996922 NaN -846.3841637077971 NaN
16.9719375 -830.7860728368507 NaN -838.4879616243254 -845.3893126993042 -833.5601706139123 -841.1192265507227 NaN NaN -845.1742999041439 -844.5224566260781 NaN -839.6737778616109 NaN NaN NaN NaN -837.5052037572518 -843.1272242514978 NaN NaN NaN NaN NaN -843.8641546523102 -845.8712826403525 NaN -845.3467424175467 NaN
17.22525 -829.6516088512083 NaN -837.4185110569523 -844.3603664292283 -832.66260973664 -840.1588521204595 NaN NaN -844.1491339987136 -843.5519548484424 NaN -838.6399786715358 NaN NaN NaN NaN -836.6034245864726 -842.1594910315114 NaN NaN NaN NaN NaN -842.9118538611383 -844.9066570553491 NaN -844.3181538837185 NaN
17.4785625 -828.5228719591192 NaN -836.3492258410338 -843.3344501701772 -831.7708478568916 -839.2071656111159 NaN NaN -843.1221145826762 -842.5647460951808 NaN -837.6297167123844 NaN NaN NaN NaN -835.6975236633962 -841.1896250807985 NaN NaN NaN NaN NaN -841.9566782618793 -843.9461324498593 NaN -843.287395484463 NaN
17.731875 -827.4024391240255 NaN -835.2774725437068 -842.3140392251122 -830.8824555034746 -838.2576132368913 NaN NaN -842.09696798067 -841.5792600077091 NaN -836.6221691399862 NaN NaN NaN NaN -834.7919038955495 -840.2203951135632 NaN NaN NaN NaN NaN -841.0020275587793 -842.9893715263745 NaN -842.2525873018208 NaN
17.9851875 -826.2811894839056 NaN -834.2065222977894 -841.3014500648906 -830.0030655456777 -837.3136851117079 NaN NaN -841.0736696368494 -840.6037275207971 NaN -835.6070767649306 NaN NaN NaN NaN -833.8863255897847 -839.2542300992588 NaN NaN NaN NaN NaN -840.0483531248562 -842.0300055301791 NaN -841.2179621930995 NaN
18.2385 -825.1559865545925 NaN -833.134665860984 -840.2851858762365 -829.122911477576 -836.3715645798754 NaN NaN -840.0522550944113 -839.6304919597734 NaN -834.593787724689 NaN NaN NaN NaN -832.9817058702613 -838.2903080875103 NaN NaN NaN NaN NaN -839.0960726152614 -841.0687035235148 NaN -840.1830656429536 NaN
18.491812499999998 -824.0312644661151 NaN -832.0664398698447 -839.2644256585712 -828.2351312309358 -835.4122997704862 NaN NaN -839.0328376580323 -838.6533086284634 NaN -833.5787092443315 NaN NaN NaN NaN -832.0730258670887 -837.3291794526539 NaN NaN NaN NaN NaN -838.1535147455133 -840.1072157279982 -834.435287437601 -839.1451104530843 NaN
18.745124999999998 -822.9049596084147 NaN -831.003526286558 -838.2453969613571 -827.3460178474279 -834.4548797358511 NaN NaN -838.01525421053 -837.6778311368424 NaN -832.5653786015671 NaN NaN NaN NaN -831.1644184853658 -836.3701245049044 NaN NaN NaN NaN NaN -837.2155120461953 -839.145404402358 -833.4977128745177 -838.1047566199113 NaN
18.998437499999998 -821.7849134695496 NaN -829.941885805574 -837.228083728709 -826.4523537170562 -833.4978558015398 NaN NaN -836.9945037858197 -836.702550300183 NaN -831.5543109149364 NaN NaN NaN NaN -830.2556724958874 -835.4072695582108 NaN NaN NaN NaN NaN -836.2642187909253 -838.1818735367655 -832.5536274116092 -837.0701224931418 NaN
19.251749999999998 -820.6758554158782 NaN -828.8799922614755 -836.2113575015255 -825.5640933269308 -832.5426345539408 NaN NaN -835.9755105531988 -835.7289500107945 NaN -830.5442714437836 NaN NaN NaN NaN -829.3477133874943 -834.4441425282469 NaN NaN NaN NaN NaN -835.3099667017524 -837.2163888076063 -831.6078837614032 -836.0418747157665 NaN
19.505062499999998 -819.5665414120438 NaN -827.818563057833 -835.1945447771043 -824.6849659972249 -831.593752513077 NaN NaN -834.9616495497688 -834.7542315754438 NaN -829.5244456850108 NaN NaN NaN NaN -828.4463014129623 -833.4890023918656 NaN NaN NaN NaN NaN -834.3625124155227 -836.2595719816632 -830.6612185315889 -835.0126643977987 NaN
19.758375 -818.4542201458489 NaN -826.7546967355299 -834.1774958903011 -823.8041178520526 -830.6468189989469 NaN NaN -833.9495994875651 -833.7811185264461 NaN -828.5063070826915 NaN NaN NaN NaN -827.5482972703476 -832.5383832657291 NaN NaN NaN NaN NaN -833.41851433127 -835.3129858789036 -829.7153971915081 -833.981963808438 NaN
20.0116875 -817.3405818535634 NaN -825.6912519258017 -833.1593592282384 -822.9167455710283 -829.6981482658915 NaN NaN -832.9255627108221 -832.8136456656825 NaN -827.4966799643499 NaN NaN NaN NaN -826.6487489900053 -831.5783802927488 NaN NaN NaN NaN NaN -832.4690968924829 -834.3658393906906 -828.7728090421568 -832.9492655960112 NaN
20.265 -816.2231182806777 NaN -824.6267543396427 -832.1436586178164 -822.0349427593185 -828.7511158062987 NaN NaN -831.9032304212651 -831.8478425988449 NaN -826.4901319648268 NaN NaN NaN NaN -825.7493536273653 -830.6155181349615 NaN NaN NaN NaN NaN -831.5184211082928 -833.4179539712804 -827.8326375757501 -831.9135292411371 NaN
20.5183125 -815.1071007820735 NaN NaN -831.1307758451089 -821.1600063721534 -827.8053170805251 NaN NaN -830.8842582956598 -830.8752861412811 NaN -825.475878826556 NaN NaN NaN NaN -824.8522308558768 -829.6566861581789 NaN NaN NaN NaN NaN -830.5783109700507 -832.463974121408 -826.8893498967736 -830.8834946052908 NaN
20.771625 -813.9914673502226 NaN NaN -830.1200533380511 -820.2772302769214 -826.8612802094352 NaN NaN -829.8670793926126 -829.904025596917 NaN -824.4636308440994 NaN NaN NaN NaN -823.9569957980309 -828.7003971542365 NaN NaN NaN NaN NaN -829.6448339258326 -831.5031405732905 -825.9455709326928 -829.8595328750437 NaN
21.0249375 -812.8818644276597 NaN NaN -829.1116827606984 -819.385946492609 -825.9179058014183 NaN NaN -828.8551921410982 -828.9289367423662 NaN -823.4646368542108 NaN NaN NaN NaN -823.0559272705698 -827.7478016870286 NaN NaN NaN NaN NaN -828.6979367526424 -830.546519711795 -824.9934570599453 -828.8346464342513 NaN
21.27825 -811.7801631040768 NaN NaN -828.1042466161025 -818.4981268051399 -824.9762481869202 NaN NaN -827.8450880210959 -827.9554508408125 NaN -822.4669156713419 NaN NaN NaN NaN -822.153364269034 -826.7978028672364 NaN NaN NaN NaN NaN -827.746258778669 -829.5950547657546 -824.0387801469651 -827.808172028039 NaN
21.5315625 -810.6796291314788 NaN NaN -827.0971691125187 -817.6161363133081 -824.0339264196261 NaN NaN -826.8367823143337 -826.9894370568556 NaN -821.4607796197358 NaN NaN NaN NaN -821.2609392167876 -825.8463011333694 NaN NaN NaN NaN NaN -826.8131329745377 -828.6474257647853 -823.0895511933704 -826.7829908661665 NaN
21.784875 -809.5795496354621 NaN NaN -826.0892431231027 -816.7334387450073 -823.0931846702301 NaN NaN -825.8302106542561 -826.0250268996218 NaN -820.4563206748544 NaN NaN NaN NaN -820.3742267467657 -824.8950536070936 NaN NaN NaN NaN NaN -825.8877815843389 -827.7053937604186 -822.1437090906875 -825.7590036424002 NaN
22.0381875 -808.4781692799123 NaN NaN -825.0792041829131 -815.8482500957269 -822.1489565143884 NaN NaN -824.8163291126682 -825.060432627565 NaN -819.4507531293573 NaN NaN NaN NaN -819.4783363413333 -823.9409384574642 NaN NaN NaN NaN NaN -824.9390728610065 -826.7558086837389 -821.2011920877087 -824.739180186742 NaN
22.2915 -807.373548771031 NaN NaN -824.0708049658117 -814.9667521507913 -821.20645045997 NaN NaN -823.8042489690329 -824.0973656911995 NaN -818.4469426786684 NaN NaN NaN NaN -818.579244164923 -822.9865568882053 NaN NaN NaN NaN NaN -823.9816745691749 -825.7946825360225 -820.2611213016569 -823.7239831396116 NaN
22.5448125 -806.2695781431308 NaN NaN -823.0640541158632 -814.0912093777422 -820.2665763247248 NaN NaN -822.7993931012508 -823.1284188453668 NaN -817.4449886508063 NaN NaN NaN NaN -817.6773588927429 -822.0337684063047 NaN NaN NaN NaN NaN -823.040308997924 -824.8389862637567 -819.3174413202164 -822.7079509578775 NaN
22.798125 -805.1652347799649 NaN NaN -822.0577729570715 -813.2117331721628 -819.3284278218139 NaN NaN -821.7962122691936 -822.1610353932765 NaN -816.4448454035378 NaN NaN NaN NaN -816.7749976341911 -821.0825683671627 NaN NaN NaN NaN NaN -822.1084710138576 -823.8905611782535 -818.3731943919294 -821.6910048901939 NaN
23.0514375 -804.0632637250737 NaN NaN -821.0510419376192 -812.3271643186629 -818.392439586036 NaN NaN -820.7865770030542 -821.1957209639884 NaN -815.4476309716545 NaN NaN NaN NaN -815.879876877413 -820.1293746816532 NaN NaN NaN NaN NaN -821.1741965625199 -822.9461467395416 -817.4242681364657 -820.6711448847359 NaN
23.30475 -802.9634544683224 NaN NaN -820.0484740264183 -811.4458275550485 -817.4577963238675 NaN NaN -819.778213180875 -820.2319123879327 NaN -814.4519398084576 NaN NaN NaN NaN -814.9886805557869 -819.1759166267457 NaN NaN NaN NaN NaN -820.2389713716886 -822.0080103341443 -816.4733457540733 -819.6495704400047 NaN
23.5580625 -801.8670862105505 NaN NaN -819.0520296008585 -810.5684518600574 -816.5152092675314 NaN NaN -818.7637600676235 -819.2780398683809 NaN -813.4517653759755 NaN NaN NaN NaN -814.0939959582956 -818.2306118492402 NaN NaN NaN NaN NaN -819.3072637099226 -821.0696473850098 -815.5362659463106 -818.6275524044494 NaN
23.811374999999998 -800.7747309092416 NaN NaN -818.0511458153939 -809.6923343961168 -815.5742664018935 NaN NaN -817.7509380855968 -818.3245409093086 NaN -812.4530481547084 NaN NaN NaN NaN -813.1980894131102 -817.2904670729861 NaN NaN NaN NaN NaN -818.3780480464147 -820.1297982492802 -814.6068355389442 -817.6052393122641 NaN
24.064687499999998 -799.6837893151206 NaN NaN -817.0423667824789 -808.8173237101844 -814.6317217449975 NaN NaN -816.7462433177047 -817.3514105916054 NaN -811.4472249835408 NaN NaN NaN NaN -812.3052599713066 -816.3409239036126 NaN NaN NaN NaN NaN -817.4417075978236 -819.1887123819108 -813.6689619836185 -816.5848497367066 NaN
24.317999999999998 -798.5936937102603 NaN NaN -816.0382624036628 -807.9414390693532 -813.6907661239487 NaN NaN -815.7432142349285 -816.379732004277 NaN -810.4430409549427 NaN NaN NaN NaN -811.4147245836457 -815.3855865565399 NaN NaN NaN NaN NaN -816.5012826781355 -818.2443196784079 -812.7274610759307 -815.5663385993768 NaN
24.571312499999998 -797.5009510473099 NaN NaN -815.0413159010054 -807.0618557377538 -812.7586762495853 NaN NaN -814.7430780143912 -815.4158864264352 NaN -809.4508217361363 NaN NaN NaN NaN -810.5302827020946 -814.4350134033828 NaN NaN NaN NaN NaN -815.5664477185185 -817.2978218482779 -811.7842122677189 -814.5517767606673 NaN
24.824624999999997 -796.4035978040746 NaN NaN -814.0435372105946 -806.1830950112357 -811.828842162912 NaN NaN -813.7444830553638 -814.4537210501849 NaN -808.4609518771268 NaN NaN NaN NaN -809.6501891767534 -813.4880013345509 NaN NaN NaN NaN NaN -814.6349121826522 -816.3462133202029 -810.8409727462636 -813.5409200717504 NaN
25.077937499999997 -795.3132966688223 NaN NaN -813.0429530363115 -805.3046456168181 -810.9031087568571 NaN NaN -812.7405938425693 -813.4959527813394 NaN -807.4728950789265 NaN NaN NaN NaN -808.7577683140667 -812.5475376925846 NaN NaN NaN NaN NaN -813.6995396246543 -815.3995275135471 -809.8995913215499 -812.5274358011125 NaN
25.33125 -794.2328854294752 NaN NaN -812.0388126318536 -804.4297580268455 -809.9784094094468 NaN NaN -811.738281255878 -812.5397442450118 NaN -806.4854704890473 NaN NaN NaN NaN -807.8586436690716 -811.6114218835171 NaN NaN NaN NaN NaN -812.7631590278552 -814.4633681253326 -808.9598916135179 -811.5122584187443 NaN
25.5845625 -793.1465078228177 NaN NaN -811.0274565540583 -803.5599219271777 -809.0459891856094 NaN NaN -810.7338856813819 -811.5853652627507 NaN -805.4755878974191 NaN NaN NaN NaN -806.9663477643778 -810.6677430990703 NaN NaN NaN NaN NaN -811.8320405366942 -813.5274362178968 -808.0197546199104 -810.4958686418458 NaN
25.837875 -792.0524278586716 NaN NaN -810.0258387253435 -802.6871141396193 -808.1149725368706 NaN NaN -809.7311890371101 -810.6324379118138 NaN -804.4681563886625 NaN NaN NaN NaN -806.0790149895103 -809.7202937232739 NaN NaN NaN NaN NaN -810.9042933770133 -812.5902518155347 -807.0801213887881 -809.478674694222 NaN
26.0911875 -790.9663307448395 NaN NaN -809.0426401550678 -801.80967322885 -807.1762217521539 NaN NaN -808.7396268813427 -809.6755411247708 NaN -803.4809503263948 NaN NaN NaN NaN -805.1940220111787 -808.7703100508668 NaN NaN NaN NaN NaN -809.9815024523301 -811.6506518626741 -806.1416378769608 -808.4654269643522 NaN
26.3445 -789.8896336847309 NaN NaN -808.0542786607602 -800.9385826577218 -806.2390051719412 NaN NaN -807.7492355440722 -808.7200362272017 NaN -802.4951877205456 NaN NaN NaN NaN -804.311072252865 -807.8195714363933 NaN NaN NaN NaN NaN -809.0621145604514 -810.7041185713801 -805.2044389343716 -807.4555954696361 NaN
26.5978125 -788.8095811744631 NaN NaN -807.0546733587021 -800.0760434512216 -805.3230616067633 NaN NaN -806.7438422804439 -807.7612590853012 NaN -801.5034361129566 NaN NaN NaN NaN -803.4221423240228 -806.8848335006976 NaN NaN NaN NaN NaN -808.1272863750112 -809.758921242711 -804.2671709330334 -806.4424715836774 NaN
26.851125 -787.7243954548678 NaN NaN -806.0584252157727 -799.2109626577596 -804.4085576365572 NaN NaN -805.7400025179452 -806.8037487130737 NaN -800.5132786380038 NaN NaN NaN NaN -802.5300627350886 -805.9617892982765 NaN NaN NaN NaN NaN -807.1854777246537 -808.8150899615205 -803.3304621971693 -805.427159129395 NaN
27.1044375 -786.6449530011745 NaN NaN -805.0681208387723 -798.34196916751 -803.4719230011211 NaN NaN -804.7426918709683 -805.8511596032192 NaN -799.5255084515287 NaN NaN NaN NaN -801.6424966136876 -805.0243677191223 NaN NaN NaN NaN NaN -806.2548862019512 -807.8770189119081 -802.3956515389883 -804.4192697442984 NaN
27.35775 -785.5718746509137 NaN NaN -804.0742249726784 -797.4739020230644 -802.5367380372963 NaN NaN -803.7469216408836 -804.8999797945346 NaN -798.5391694107609 NaN NaN NaN NaN -800.7576830788627 -804.0798807576921 NaN NaN NaN NaN NaN -805.3327869912505 -806.9492113451656 -801.4625533820041 -803.4177575335005 NaN
27.6110625 -784.4992277911035 NaN NaN -803.0708232117905 -796.606557930377 -801.6102488732965 NaN NaN -802.7435472773784 -803.9533018981813 NaN -797.5523318244987 NaN NaN NaN NaN -799.8709802625773 -803.1425207193112 NaN NaN NaN NaN NaN -804.4048226310704 -806.0192659102476 -800.5240898006261 -802.4094528654987 NaN
27.864375 -783.426624821494 NaN NaN -802.071037047867 -795.7346109080447 -800.6855509607522 NaN NaN -801.741666560506 -803.0080365832865 NaN -796.567009650429 NaN NaN NaN NaN -798.9830150795185 -802.2096370968618 NaN NaN NaN NaN NaN -803.4752226188085 -805.083684780948 -799.5825571048225 -801.3968913568438 NaN
28.1176875 -782.3555536006008 NaN NaN -801.0769936472482 -794.8589516003367 -799.758784451253 NaN NaN -800.7614204074418 -802.056218571198 NaN -795.5770901740766 NaN NaN NaN NaN -798.0974675182546 -801.2723789004024 NaN NaN NaN NaN NaN -802.5489022621034 -804.1484555276578 -798.6490954767337 -800.389834492825 NaN
28.371 -781.2858259603806 NaN NaN -800.0865301210891 -793.987177658342 -798.8333552697447 NaN NaN -799.7835503318379 -801.1057569710856 NaN -794.5885305099318 NaN NaN NaN NaN -797.2140461223169 -800.3325455999375 NaN NaN NaN NaN NaN -801.625475311728 -803.2128026725993 -797.7219668330551 -799.3876374614981 NaN
28.6243125 -780.208960989167 NaN NaN -799.102384322538 -793.1213279307846 -797.9066798430234 NaN NaN -798.794323123868 -800.1546943221454 NaN -793.5999299339296 NaN NaN NaN NaN -796.3338849260116 -799.393922138826 NaN NaN NaN NaN -796.06689074578 -800.7048802930185 -802.2759333585675 -796.7925673380511 -798.3864791134502 NaN
28.877625 -779.1250573543066 NaN NaN -798.1176540889544 -792.2575404937336 -796.9814726775296 NaN NaN -797.8058764497442 -799.2049379093357 NaN -792.612716204085 NaN NaN NaN NaN -795.4561592980012 -798.4565401346713 NaN NaN NaN NaN -795.1229211218609 -799.786733809364 -801.3363409941758 -795.8620163585565 -797.3865415152658 NaN
29.130937499999998 -778.0509992303653 NaN NaN -797.1305934437257 -791.395932505252 -796.0587206967555 NaN NaN -796.8095132070669 -798.254938069 NaN -791.6270957298009 NaN NaN NaN NaN -794.5745865540246 -797.5243383841037 NaN NaN NaN NaN -794.1875449298788 -798.8651976380834 -800.3979162321225 -794.9293276107471 -796.3814715777371 NaN
29.384249999999998 -776.9888958020913 NaN NaN -796.1435211710307 -790.5316713921177 -795.1375229132458 NaN NaN -795.814574641375 -797.3059994761865 NaN -790.6429723331815 NaN NaN NaN NaN -793.6901902339109 -796.5957855854363 NaN NaN NaN NaN -793.2580293186033 -797.9405215866082 -799.460572699887 -793.9956514686683 -795.3737215799881 NaN
29.637562499999998 -775.928242968681 NaN NaN -795.1545260359294 -789.6656260110526 -794.2199636438814 NaN NaN -794.8231831040355 -796.3523223669805 NaN -789.6609701070922 NaN NaN NaN NaN -792.8043299770075 -795.6619927697622 NaN NaN NaN NaN -792.3192039018509 -797.021113118653 -798.5277589889884 -793.0615579421803 -794.3670621400669 NaN
29.890874999999998 -774.8686833259728 NaN NaN -794.1662946058458 -788.7942203145517 -793.3038100962067 NaN NaN -793.8332761365864 -795.3999814365571 NaN -788.6804398343136 NaN NaN NaN NaN -791.9178560728494 -794.7258051632027 NaN NaN NaN NaN -791.3749368534365 -796.105576655149 -797.602078103137 -792.1273839348557 -793.3615702553498 NaN
30.144187499999997 -773.8106872770354 NaN NaN -793.1781283259293 -787.9178985397859 -792.3865006175467 NaN NaN -792.8436807537946 -794.4597630275791 NaN -787.6931525844834 NaN NaN NaN NaN -791.0384943287725 -793.7879569700929 NaN NaN NaN NaN -790.4320502675054 -795.1789468338324 -796.6776218580417 -791.1984928387757 -792.3586186078833 NaN
30.397499999999997 -772.7543896728164 NaN NaN -792.1939250230074 -787.0521846891986 -791.4710177248528 NaN NaN -791.8555212563894 -793.5207580172366 NaN -786.7072153669985 NaN NaN NaN NaN -790.1655684561558 -792.8490469898196 NaN NaN NaN NaN -789.4904561682603 -794.262012078206 -795.7543888637101 -790.265989111185 -791.357899207956 NaN
30.650812499999997 -771.6855285391549 NaN NaN -791.2161478913544 -786.195050045405 -790.5625593550487 NaN NaN -790.8754125716921 -792.5761514266069 NaN -785.7349954627391 NaN NaN NaN NaN -789.2861128800641 -791.9129985829813 NaN NaN NaN NaN -788.555736232494 -793.3420229075084 -794.8276208493489 -789.3369572639797 -790.3645449381545 NaN
30.904125 -770.6056823972207 NaN NaN -790.2348507794388 -785.3303587235916 -789.6546449070487 NaN NaN -789.8963720623069 -791.6326027526424 NaN -784.7644109169132 NaN NaN NaN NaN -788.4014274001449 -790.9795734681879 NaN NaN NaN NaN -787.6273054204137 -792.4200749164663 -793.896258996929 -788.4110011933554 -789.3766196467536 NaN
31.1574375 -769.5390891294378 NaN NaN -789.2450636650838 -784.4594209345057 -788.7204133876309 NaN NaN -788.9049762306179 -790.6812057839754 NaN -783.785938721164 NaN NaN NaN NaN -787.5210452585561 -790.0506657803752 NaN NaN NaN NaN -786.6976630884301 -791.4988057815887 -792.9641155172142 -787.4830314702923 -788.380228073226 NaN
31.41075 -768.4857853235129 NaN NaN -788.2602158291878 -783.593827554098 -787.7875190627611 NaN NaN -787.9150007975123 -789.7311280631736 NaN -782.8087351667741 NaN NaN NaN -787.457839277432 -786.6442150614421 -789.1258096404351 NaN NaN NaN NaN -785.767150589299 -790.5785145651739 -792.030753839957 -786.5539068038258 -787.3799000406914 NaN
31.6640625 -767.4361886182223 NaN NaN -787.2852569782307 -782.7357433077512 -786.8682747018545 NaN NaN -786.9335508845788 -788.7905492154505 NaN -781.8250513704163 NaN NaN NaN -786.4696240458841 -785.7667379976602 -788.1997789873899 NaN NaN NaN NaN -784.8338344988338 -789.6622505191135 -791.1001575326176 -785.6269323457016 -786.3865034132309 NaN
31.917375 -766.3904162531271 NaN NaN -786.308040392194 -781.879528377549 -785.9508025097139 NaN NaN -785.9534618323 -787.8512308104389 NaN -780.8427411286785 NaN NaN NaN -785.4822506604878 -784.8887632501434 -787.2728972189693 NaN NaN NaN NaN -783.8986374968663 -788.7490321467511 -790.1736482740828 -784.7018595541044 -785.3980671220527 NaN
32.1706875 -765.3407482508458 NaN NaN -785.3236965807816 -781.0250526220753 -785.0502318032339 NaN NaN -784.9714197654303 -786.9118024086717 NaN -779.8648128625917 NaN NaN NaN -784.4915362552349 -784.0115344107477 -786.348917603362 NaN NaN NaN NaN -782.9669174905075 -787.8304149938848 -789.2467372643337 -783.7746883418156 -784.402031120008 NaN
32.424 -764.287960656776 NaN NaN -784.3421773061625 -780.1649173594891 -784.1518608836186 NaN NaN -783.9909154479307 -785.9734513086848 NaN -778.8884371314934 NaN NaN NaN -783.5027714494956 -783.1350879578126 -785.4274755461663 NaN NaN NaN NaN -782.038276631426 -786.9079223020374 -788.3193378432022 -782.8468220265149 -783.4015048935353 NaN
32.6773125 -763.234015300105 NaN NaN -783.3662977080546 -779.3003275852659 -783.2325748868795 NaN NaN -783.0147473767705 -785.0268372041179 NaN -777.9203937937425 NaN NaN NaN -782.5221220061123 -782.2596127206172 -784.5020954416173 NaN NaN NaN NaN -781.1087283157462 -785.9940720260205 -787.3956951638223 -781.9150042682642 -782.4130646120193 NaN
32.930625 -762.1790902793805 NaN NaN -782.3886084200342 -778.4396324886706 -782.3144402073872 NaN NaN -782.0399412547632 -784.0814774125564 NaN -776.9531593577232 NaN NaN NaN -781.5425765559447 -781.3851287810476 -783.5734832894024 NaN NaN NaN NaN -780.178543007715 -785.0863787854171 -786.476277301484 -780.9815151960449 -781.4329351665289 NaN
33.1839375 -761.1246019266024 NaN NaN -781.4047608063044 -777.5825164137661 -781.4096211881233 NaN NaN -781.0556447324861 -783.152497727029 NaN -775.9748214677734 NaN NaN NaN -780.5583803683268 -780.5113864139428 -782.6414852872302 NaN NaN NaN NaN -779.2521876285472 -784.1752233523589 -785.5515975323367 -780.0588149820005 -780.4454480156007 NaN
33.43725 -760.0706829330306 NaN NaN -780.424278245118 -776.7214801896059 -780.5054671382908 NaN NaN -780.0726823632059 -782.2248996245662 NaN -774.9978173703906 NaN NaN NaN -779.575721729785 -779.6383454054388 -781.7072371717957 NaN NaN NaN NaN -778.3293120137006 -783.2619927944404 -784.6218921125256 -779.1440301454636 -779.4547490115162 NaN
33.6905625 -759.0250503463051 NaN NaN -779.4504368447228 -775.8571063026288 -779.595680110428 NaN NaN -779.0876473753178 -781.2857759221421 NaN -774.0352873955725 NaN NaN NaN -778.5941761725312 -778.7654920366728 -780.7802734657657 NaN NaN NaN NaN -777.3998485255463 -782.3469798031181 -783.7025198872306 -778.2233617060936 -778.4738645059047 NaN
33.943875 -757.9875208967294 NaN NaN -778.4754166755472 -774.9956107822749 -778.6865575905049 NaN NaN -778.1040490342543 -780.3477001541 NaN -773.0748535410742 NaN NaN NaN -777.6138832371606 -777.8929183026346 -779.8614899493159 NaN NaN NaN NaN -776.4640720097742 -781.4312331098856 -782.7937546348329 -777.2995062886446 -777.5002701922577 NaN
34.1971875 -756.9447245274605 NaN NaN -777.494433237772 -774.1374147179033 -777.769792738151 NaN NaN -777.1309316542894 -779.4054216476255 NaN -772.0905204749288 NaN NaN NaN -776.6325642571709 -777.022060912781 -778.9393839654115 NaN NaN NaN NaN -775.5366240754654 -780.5238290712477 -781.8720636899891 -776.3728575030589 -776.5189116013371 NaN
34.4505 -755.8988023205883 NaN NaN -776.5144712750948 -773.2823220384678 -776.8542848734653 NaN NaN -776.1591755178493 -778.4643660456015 NaN -771.1069681487826 NaN NaN NaN -775.6527642289784 -776.1528879014056 -778.0138515825097 NaN NaN NaN NaN -774.6182825853364 -779.6214520312061 -780.9386573494612 -775.4448577761257 -775.5336607889614 NaN
34.7038125 -754.8550323246222 NaN NaN -775.5349864899846 -772.430462620763 -775.9475515724737 NaN NaN -775.1873897490921 -777.5201681524643 NaN -770.1401835036811 NaN NaN NaN -774.6746413650521 -775.2827237802983 -777.0915918197181 NaN NaN NaN NaN -773.6948464693738 -778.7071021557415 -780.0107594785225 -774.5240863247484 -774.5558009527354 NaN
34.957125 -753.8134829005908 NaN NaN -774.5606091975114 -771.5762087377634 -775.0423534011563 NaN NaN -774.2169429685114 -776.5771535027678 NaN -769.1755459689348 NaN NaN NaN -773.6977571837776 -774.4116138188119 -776.1725247800811 NaN NaN NaN NaN -772.7674461163581 -777.7870861554687 -779.0891682780602 -773.6087380685402 -773.5824337968828 NaN
35.2104375 -752.7757283811718 NaN NaN -773.5987158607592 -770.7201749314365 -774.1338645003043 NaN NaN -773.2350689976131 -775.6527543496843 NaN -768.2042038907697 NaN NaN NaN -772.7162933159929 -773.537682464605 -775.253164050754 NaN NaN NaN NaN -771.8443981382791 -776.879970554599 -778.1677662284719 -772.6893554027943 -772.606107911676 NaN
35.46375 -751.7413212121633 NaN NaN -772.6333948308479 -769.8669076396657 -773.2264840159123 NaN NaN -772.2544223720759 -774.7301664364995 NaN -767.234346332687 NaN NaN NaN -771.7369002382823 -772.6608808583943 -774.3333714021865 NaN NaN NaN NaN -770.9253945338183 -775.9799501240349 -777.2464442234593 -771.7683322035311 -771.6287430308321 NaN
35.7170625 -750.7064167152114 NaN NaN -771.6562638002417 -769.016171230713 -772.3180825124001 NaN NaN -771.2874180830905 -773.791076542574 NaN -766.2755906750017 NaN NaN NaN -770.7692453882361 -771.7903916853143 -773.4106886133133 NaN NaN NaN NaN -770.005235325566 -775.0689398675729 -776.3286772815663 -770.8541471821592 -770.6493013074928 NaN
35.970375 -749.6721301985564 NaN NaN -770.6804533360435 -768.1631810358892 -771.4109048529444 NaN NaN -770.3215885874977 -772.8531535155315 NaN -765.3172662598585 NaN NaN NaN -769.8022482871647 -770.9270241256859 -772.4857735753187 NaN NaN NaN NaN -769.0844594752127 -774.1524623380213 -775.4142976800379 -769.9439213841733 -769.6693533288658 NaN
36.2236875 -748.633891070329 NaN NaN -769.7060057385779 -767.3093027101743 -770.5036415030505 NaN NaN -769.3497967864071 -771.9170374344059 NaN -764.3389688367736 NaN NaN NaN -768.8222790225007 -770.0594806370959 -771.5679542636905 NaN NaN NaN NaN -768.1635374821848 -773.2449204824018 -774.4985940809903 -769.0255758759197 -768.6977351006376 NaN
