#Name Atoms/UnitCell Density[g/cm^3] ConfigEnergy[eV/H2O] EnergyWrtErhoConvexHull[eV/H2O]                  
         PCOD8018609  14     1.269127  -473.480470     0.076547
         PCOD8047163  16     1.269232  -473.463313     0.093681
         21_2_197042   6     1.269248  -473.484535     0.072455
         PCOD8031808  16     1.269311  -473.472244     0.084732
         PCOD8047272  12     1.269361  -473.439392     0.117573
         167-2_1_350  12     1.269376  -473.512238     0.044723
         PCOD8036561  14     1.269497  -473.511024     0.045910
         PCOD8047916  16     1.269634  -473.502761     0.054142
          14_2_37909   8     1.269793  -473.527764     0.029103
         PCOD8047904  14     1.269807  -473.477126     0.079738
         PCOD8032466  16     1.269860  -473.487314     0.069538
         21_2_128623   8     1.269900  -473.519559     0.037284
         PCOD8037460  14     1.270204  -473.476771     0.080004
         PCOD8036742  14     1.270214  -473.484850     0.071923
        62_3_7282289  20     1.270295  -473.514972     0.041782
         PCOD8024158  14     1.270386  -473.462426     0.094308
         PCOD8037558  10     1.270449  -473.502074     0.054646
         PCOD8002949  14     1.270595  -473.441590     0.115097
         PCOD8037300  16     1.270717  -473.479830     0.076830
         PCOD8035843  16     1.270735  -473.501022     0.055633
         PCOD8001920  16     1.270793  -473.417711     0.138931
         PCOD8035215  16     1.270963  -473.487347     0.069257
         PCOD8170394  16     1.271164  -473.510616     0.045943
         PCOD8045384  13     1.271645  -473.447321     0.109130
         PCOD8037412  16     1.271750  -473.482304     0.074123
          11_2_14240   8     1.271839  -473.465750     0.090657
         PCOD8077924  16     1.272304  -473.502063     0.054240
         PCOD8037139  16     1.272310  -473.501734     0.054567
              36_2_1   8     1.272359  -473.498926     0.057364
         PCOD8037769  14     1.272499  -473.501397     0.054862
             55_2_74  16     1.272533  -473.481900     0.074351
              36_2_5   8     1.272664  -473.483776     0.072446
         PCOD8037160  14     1.272845  -473.497509     0.058672
         PCOD8035181  14     1.272931  -473.474301     0.081861
         PCOD8037111  16     1.272986  -473.483952     0.072197
         PCOD8036884  14     1.273157  -473.497261     0.058850
         PCOD8033615  16     1.273169  -473.498598     0.057510
        95_2_8384777  16     1.273218  -473.440614     0.115483
         PCOD8156524  18     1.273392  -473.482968     0.073090
         PCOD8013706  16     1.273602  -473.458046     0.097965
         PCOD8047705  16     1.273614  -473.474096     0.081912
         PCOD8033001  14     1.273672  -473.449518     0.106477
         PCOD8054129  16     1.273680  -473.498932     0.057061
         PCOD8017650  14     1.273855  -473.467054     0.088900
         PCOD8037678  16     1.273916  -473.506021     0.049919
         13_2_195647   8     1.273971  -473.517510     0.038418
         PCOD8028103  16     1.273992  -473.454828     0.101095
         PCOD8021357  16     1.274005  -473.426435     0.129485
         PCOD8037658  16     1.274045  -473.500095     0.055816
         PCOD8034813  14     1.274079  -473.486049     0.069854
          151a_1_697   6     1.274105  -473.517605     0.038292
         PCOD8018421  14     1.274201  -473.472345     0.083531
         PCOD8123183  16     1.274450  -473.514615     0.041205
        62_3_7288077  20     1.274452  -473.466949     0.088870
         PCOD8038242  16     1.274570  -473.482584     0.073209
         PCOD8032599  16     1.274669  -473.499897     0.055874
         PCOD8023977  16     1.274690  -473.459532     0.096234
         PCOD8030727  16     1.274838  -473.502934     0.052799
         PCOD8034497  14     1.274865  -473.440048     0.115679
         PCOD8014024  14     1.274938  -473.436783     0.118927
         PCOD8020194  14     1.275036  -473.452414     0.103274
         PCOD8169668  12     1.275097  -473.506942     0.048732
         15_2_189468   8     1.275563  -473.517756     0.037814
         PCOD8122077  14     1.275701  -473.501536     0.054002
         PCOD8047810  16     1.276027  -473.456156     0.099309
         PCOD8037218  16     1.276457  -473.498293     0.057075
         PCOD8035192  16     1.276476  -473.478140     0.077224
         PCOD8045226  15     1.277181  -473.441135     0.114071
       61_3_35484074  24     1.277478  -473.463079     0.092060
         PCOD8037492  16     1.277518  -473.496181     0.058949
         PCOD8037232  12     1.277685  -473.509980     0.045112
         PCOD8042360  14     1.278127  -473.454273     0.100720
         PCOD8021293  14     1.278154  -473.454653     0.100334
         PCOD8036897  12     1.278180  -473.505624     0.049357
         PCOD8031579  16     1.278230  -473.476101     0.078869
         PCOD8047426  14     1.278259  -473.473557     0.081406
          20_2_28180   6     1.278419  -473.515023     0.039904
         PCOD8036669  10     1.278493  -473.465856     0.089054
         PCOD8009882  16     1.278684  -473.432201     0.122667
          11_2_15654   8     1.279063  -473.497527     0.057255
         PCOD8034867  12     1.279180  -473.480303     0.074453
         PCOD8033231  14     1.279270  -473.491503     0.063233
         PCOD8037728  10     1.279412  -473.487335     0.067369
         PCOD8052114  16     1.279458  -473.473330     0.081363
         PCOD8129473  16     1.279643  -473.509927     0.044725
          54_2_92791  16     1.279714  -473.510097     0.044539
         PCOD8051223  14     1.279756  -473.489631     0.064995
         PCOD8046514  16     1.280003  -473.482196     0.072375
         PCOD8034618  14     1.280008  -473.467232     0.087338
         PCOD8028136  14     1.280234  -473.504823     0.049696
         PCOD8036061  16     1.280431  -473.464733     0.089742
        62_3_7224747  20     1.280673  -473.510457     0.043963
         PCOD8031827  14     1.280856  -473.484034     0.070345
        62_3_1372880  24     1.280898  -473.507967     0.046403
         PCOD8018610  14     1.280903  -473.468501     0.085867
         PCOD8052660  16     1.280948  -473.459324     0.095034
         PCOD8047870  16     1.280953  -473.466434     0.087923
         15_2_181718   8     1.281081  -473.488477     0.065851
         PCOD8036679  16     1.281631  -473.438214     0.115991
         PCOD8037624  12     1.281656  -473.478458     0.075741
           12_2_4718   8     1.281929  -473.512364     0.041774
          13_2_19922   8     1.281988  -473.509531     0.044593
         PCOD8047102  16     1.282100  -473.474188     0.079911
         PCOD8047816  12     1.282244  -473.501478     0.052589
         PCOD8014119  12     1.282252  -473.453874     0.100191
         PCOD8047908  12     1.282333  -473.509443     0.044604
         PCOD8035431  12     1.282595  -473.495407     0.058581
         PCOD8037700  14     1.282609  -473.488464     0.065521
        95_2_8940809  16     1.282817  -473.434967     0.118971
         PCOD8032470  16     1.283202  -473.454443     0.099408
         PCOD8034426  16     1.283628  -473.468641     0.085114
         PCOD8020746  12     1.283810  -473.454192     0.099523
         PCOD8031754  16     1.284439  -473.484571     0.069002
         PCOD8169116  20     1.284903  -473.487400     0.066069
         PCOD8037346  12     1.284922  -473.484271     0.069193
         PCOD8009664  12     1.285005  -473.496364     0.057082
         PCOD8035664  16     1.285080  -473.465891     0.087538
         PCOD8123178  12     1.285159  -473.521260     0.032151
           62_2_4151  16     1.285184  -473.515572     0.037833
       151_2_3081115  12     1.285224  -473.497087     0.056309
         PCOD8037721  16     1.285310  -473.499844     0.053533
        62_3_7220466  20     1.285352  -473.514848     0.038520
         PCOD8037482  16     1.285370  -473.487045     0.066319
         PCOD8127310  16     1.285611  -473.485436     0.067873
            93_1_109   8     1.285741  -473.511921     0.041359
         PCOD8033201  14     1.285846  -473.447639     0.105618
         PCOD8157919  16     1.285926  -473.493513     0.059726
         PCOD8034121  16     1.286143  -473.449832     0.103358
         PCOD8034640  12     1.286453  -473.475537     0.077583
         PCOD8036894  14     1.286575  -473.496429     0.056664
         PCOD8034331  14     1.286686  -473.461156     0.091912
         PCOD8037567  14     1.286691  -473.491225     0.061842
         PCOD8036664  12     1.286907  -473.502959     0.050059
         PCOD8034745  16     1.287051  -473.478769     0.074217
        62_3_5620125  24     1.287583  -473.514804     0.038062
         PCOD8047866  16     1.287694  -473.498422     0.054419
          60_2_11891  16     1.287824  -473.470677     0.082135
        62_3_1010431  24     1.287881  -473.523062     0.029737
         PCOD8010958  12     1.287891  -473.460681     0.092116
         PCOD8047804  16     1.287942  -473.486754     0.066031
        95_2_8902208  16     1.288099  -473.432538     0.120212
          60_2_57288  16     1.288214  -473.508816     0.043908
         PCOD8029367  16     1.288281  -473.430239     0.122470
         PCOD8033591  16     1.288553  -473.453594     0.099054
         PCOD8047033  14     1.288681  -473.491814     0.060805
         PCOD8030756  16     1.288685  -473.486431     0.066187
         PCOD8034330  16     1.288779  -473.486601     0.065996
         53_3_780142  16     1.288860  -473.517600     0.034979
         PCOD8037614  14     1.289037  -473.501409     0.051130
         PCOD8122187  14     1.289454  -473.496182     0.056263
         PCOD8035605  14     1.289798  -473.499744     0.052624
         PCOD8156525  16     1.289872  -473.498633     0.053718
       50-2_2_350017  16     1.289954  -473.483011     0.069322
         PCOD8037732  14     1.290160  -473.486635     0.065651
         PCOD8005332  16     1.290218  -473.481573     0.070700
         PCOD8043173  14     1.290692  -473.471796     0.080371
         PCOD8026642  14     1.290694  -473.473266     0.078900
         PCOD8155791  18     1.290995  -473.444915     0.107183
         PCOD8037350  12     1.291027  -473.498862     0.053229
         PCOD8156515  18     1.291072  -473.531833     0.020248
         PCOD8037118  16     1.291392  -473.483126     0.068883
         PCOD8034580  14     1.291555  -473.500063     0.051909
          56_2_28640  16     1.291655  -473.481130     0.070820
         PCOD8172139  18     1.291952  -473.532596     0.019287
         PCOD8172087  18     1.292142  -473.495293     0.056547
        172_2_245784  12     1.292162  -473.485653     0.066183
         PCOD8036932  16     1.292346  -473.491301     0.060494
         PCOD8035844  14     1.292373  -473.476881     0.074907
         PCOD8047169  16     1.292573  -473.419536     0.132207
       50-2_2_110318  16     1.292639  -473.476613     0.075116
         PCOD8172131  18     1.292646  -473.489858     0.061869
         89_2_376040  16     1.292655  -473.496091     0.055634
          20_2_14464   8     1.292724  -473.497509     0.054201
         PCOD8122960  16     1.292771  -473.458627     0.093072
          2_2_629792   4     1.293086  -473.508495     0.043133
           92_2_6625  16     1.293316  -473.510358     0.041218
         PCOD8171788  12     1.293553  -473.500864     0.050659
         PCOD8037385  16     1.294040  -473.493933     0.057481
         62_3_212563  24     1.294053  -473.511408     0.040003
         PCOD8033985  12     1.294057  -473.504530     0.046880
         PCOD8054142  20     1.294090  -473.509496     0.041906
         PCOD8007275  14     1.294139  -473.488446     0.062945
         PCOD8047692  16     1.294155  -473.444538     0.106850
         PCOD8034089  16     1.294384  -473.459018     0.092318
         PCOD8036656  16     1.294479  -473.488947     0.062368
         PCOD8013940  12     1.294551  -473.463973     0.087326
         PCOD8037566  12     1.294564  -473.495476     0.055820
         PCOD8046182  14     1.294910  -473.478321     0.072897
         PCOD8120112  16     1.295046  -473.486102     0.065085
         PCOD8037615  16     1.295198  -473.478134     0.073019
         PCOD8033682  14     1.295264  -473.483386     0.067752
         PCOD8036840  12     1.295544  -473.485864     0.065211
         PCOD8026470  16     1.295627  -473.477460     0.073597
         PCOD8033124  16     1.295960  -473.471419     0.079563
         PCOD8047981  16     1.295982  -473.489995     0.060982
       61_3_13773773  24     1.296147  -473.465700     0.085240
         PCOD8035569  14     1.296156  -473.495629     0.055309
         PCOD8036739  16     1.296473  -473.481219     0.069647
         PCOD8036455  16     1.296485  -473.473374     0.077490
         PCOD8037296  16     1.296611  -473.500958     0.049877
          56_2_30865  16     1.296687  -473.486970     0.063848
         PCOD8047600  14     1.296692  -473.448498     0.102319
         PCOD8037713  14     1.297141  -473.452686     0.098030
         PCOD8028529  16     1.297148  -473.489120     0.061594
         PCOD8037137  14     1.297152  -473.504530     0.046184
         PCOD8036821  12     1.297286  -473.482863     0.067820
           205_1_149  24     1.297388  -473.503417     0.047243
         PCOD8156521  14     1.297454  -473.508777     0.041869
         PCOD8024820  14     1.297552  -473.480949     0.069675
         PCOD8036176  16     1.297760  -473.495572     0.055005
         PCOD8123019  14     1.297774  -473.520759     0.029815
         13_2_173956   8     1.297842  -473.500234     0.050324
           92_2_2928  16     1.297842  -473.500666     0.049892
         PCOD8036155  14     1.297864  -473.492351     0.058202
         PCOD8034340  16     1.297918  -473.452113     0.098428
           12_2_8384   8     1.297923  -473.493731     0.056809
         PCOD8021336  14     1.298157  -473.446915     0.103572
         PCOD8034666  16     1.298209  -473.473802     0.076674
         PCOD8321438  15     1.298302  -473.478877     0.071578
         PCOD8032731  16     1.298378  -473.466693     0.083745
         PCOD8032946  14     1.298420  -473.460636     0.089792
         PCOD8033160  16     1.298464  -473.473958     0.076460
         PCOD8034913  16     1.298752  -473.482121     0.068233
         PCOD8037542  16     1.299079  -473.477665     0.072615
         PCOD8020485  16     1.299090  -473.434090     0.116188
            54_2_258  16     1.299129  -473.493837     0.056432
         PCOD8037789  16     1.299529  -473.478591     0.071588
         PCOD8024004  16     1.299547  -473.473781     0.076394
         PCOD8027081  14     1.299554  -473.469109     0.081064
         PCOD8036135  14     1.299638  -473.501476     0.048678
        95_2_5652115  16     1.299687  -473.484716     0.065427
         PCOD8022293  16     1.299771  -473.417240     0.132884
        62_3_1010364  24     1.299830  -473.512329     0.037782
         PCOD8048029  16     1.299938  -473.468352     0.081735
         PCOD8004849  16     1.300051  -473.424540     0.125521
          12_2_30256   6     1.300065  -473.495770     0.054288
        95_2_4735457  16     1.300269  -473.488808     0.061204
          14_2_41486   8     1.300409  -473.487934     0.062047
         PCOD8036853  12     1.300483  -473.484837     0.065127
         PCOD8018677  12     1.300585  -473.466615     0.083326
         PCOD8036305  14     1.300709  -473.517139     0.032774
         PCOD8026280  16     1.300709  -473.441387     0.108526
         PCOD8014062  16     1.300853  -473.430419     0.119462
         PCOD8035505  14     1.301068  -473.447661     0.102172
         PCOD8031919  16     1.301157  -473.421959     0.127854
          62_3_95669  24     1.301255  -473.508900     0.040891
         PCOD8021809  16     1.301363  -473.440526     0.109240
         PCOD8034989  16     1.301398  -473.471107     0.078651
         PCOD8034559  16     1.301548  -473.485898     0.063827
         PCOD8047105  16     1.301597  -473.459177     0.090537
         PCOD8051227  14     1.301655  -473.475134     0.074567
         PCOD8047652  16     1.301816  -473.459561     0.090103
         PCOD8056767  20     1.301819  -473.494496     0.055168
         PCOD8047889  14     1.301852  -473.472974     0.076682
         PCOD8047939  16     1.301910  -473.499855     0.049788
         PCOD8024249  14     1.301926  -473.447556     0.102084
         PCOD8035427  16     1.302165  -473.448663     0.100923
          21_2_75950   8     1.302650  -473.475109     0.074368
         PCOD8034154  16     1.302654  -473.499806     0.049670
         PCOD8002317  14     1.302668  -473.480867     0.068606
          15_2_43205   8     1.302776  -473.494565     0.054884
         PCOD8171798  16     1.302828  -473.487204     0.062233
         PCOD8047876  12     1.302950  -473.492805     0.056604
         PCOD8025503  14     1.303028  -473.449834     0.099558
         PCOD8045568  11     1.303100  -473.520079     0.029297
         PCOD8037211  16     1.303217  -473.494033     0.055316
          12_2_26386   8     1.303245  -473.431823     0.117520
         PCOD8025568  14     1.303498  -473.431609     0.117677
         PCOD8037690  14     1.303644  -473.478864     0.070389
         PCOD8022313  16     1.303732  -473.471462     0.077772
         54_2_128486  12     1.303736  -473.468033     0.081200
         PCOD8156075  16     1.303754  -473.462149     0.087080
         PCOD8048013  14     1.303798  -473.508817     0.040402
         PCOD8047093  14     1.303880  -473.476071     0.073129
         PCOD8020288  16     1.303953  -473.429051     0.120133
         PCOD8031966  16     1.304101  -473.448707     0.100444
         PCOD8027068  14     1.304230  -473.496549     0.052572
         PCOD8027616  16     1.304300  -473.455756     0.093350
         PCOD8031127  14     1.304321  -473.441293     0.107808
         PCOD8037152  12     1.304503  -473.489963     0.059097
         PCOD8037228  14     1.304807  -473.497426     0.051566
         PCOD8004341  16     1.305392  -473.455094     0.093766
         PCOD8037503  16     1.305625  -473.492394     0.056414
         98_2_608409  12     1.305725  -473.474462     0.074323
             36_2_71   6     1.306001  -473.475557     0.073166
         PCOD8032785  16     1.306109  -473.458324     0.090375
          11_2_14851   8     1.306380  -473.507304     0.041334
         PCOD8027057  12     1.306386  -473.491808     0.056829
         PCOD8129460  16     1.306399  -473.487881     0.060753
         PCOD8122244  16     1.306423  -473.422765     0.125863
         PCOD8047563  16     1.306488  -473.438986     0.109628
         PCOD8037260  12     1.306573  -473.481501     0.067093
         PCOD8034849  16     1.306677  -473.456526     0.092045
         PCOD8037485  16     1.306705  -473.482327     0.066238
         PCOD8032506  14     1.306727  -473.461099     0.087461
         PCOD8171501  20     1.306992  -473.485638     0.062862
         PCOD8033398  16     1.307107  -473.464572     0.083902
         PCOD8035552  12     1.307150  -473.474858     0.073607
         PCOD8009257  16     1.307196  -473.451964     0.096490
         PCOD8037701  14     1.307362  -473.485619     0.062798
         PCOD8033268  16     1.307379  -473.473619     0.074794
         PCOD8047286  14     1.307449  -473.441904     0.106493
         PCOD8046099  16     1.307575  -473.446692     0.101677
         13_2_181918   8     1.307664  -473.490769     0.057580
         PCOD8033105  16     1.307748  -473.455375     0.092955
         PCOD8037271  16     1.307761  -473.454883     0.093444
         13_2_194462   8     1.308047  -473.508958     0.039305
         PCOD8037303  14     1.308102  -473.489531     0.058720
          56_2_32336  16     1.308322  -473.495245     0.052956
         PCOD8047376  16     1.308419  -473.435131     0.113048
         PCOD8034882  16     1.308573  -473.457341     0.090804
       61_3_35583330  24     1.308675  -473.507142     0.040980
         PCOD8172088  18     1.308683  -473.489632     0.058488
           101_2_501  16     1.308776  -473.489426     0.058673
         PCOD8047039  14     1.308830  -473.490094     0.057993
         PCOD8011871  16     1.308844  -473.460265     0.087819
           92_2_3993  16     1.308941  -473.490590     0.057472
         21_2_218822   5     1.309692  -473.378330     0.169563
         PCOD8122934  16     1.309945  -473.484621     0.063215
          52_2_51493  16     1.309995  -473.480647     0.067178
         PCOD8046963  16     1.310188  -473.462144     0.085637
         PCOD8031583  16     1.310574  -473.474137     0.073558
          56_2_28558  16     1.310618  -473.441223     0.106462
            10_2_380   8     1.310644  -473.450129     0.097550
         PCOD8034275  16     1.310700  -473.452161     0.095505
         PCOD8033305  16     1.310764  -473.460441     0.087211
         PCOD8044787  14     1.310791  -473.467186     0.080460
         PCOD8046479  16     1.310838  -473.411027     0.136608
         PCOD8052161  16     1.310871  -473.488513     0.059115
         PCOD8017919  16     1.311137  -473.412884     0.134684
         PCOD8034982  16     1.311278  -473.448549     0.098987
         PCOD8022897  14     1.311419  -473.424457     0.123047
         PCOD8021905  12     1.311455  -473.476780     0.070716
         PCOD8002985  14     1.311459  -473.405314     0.142181
         PCOD8047827  12     1.311661  -473.448323     0.099127
         PCOD8046844  12     1.311700  -473.447440     0.100001
         PCOD8035446  16     1.311736  -473.459563     0.087870
         PCOD8017179  14     1.311752  -473.429331     0.118099
         PCOD8009957  14     1.312216  -473.488659     0.058666
         PCOD8046130  14     1.312363  -473.482036     0.065256
         59_4_445683  16     1.312460  -473.450142     0.097128
         PCOD8036039  16     1.312575  -473.453993     0.093251
         PCOD8048031  16     1.312706  -473.481699     0.065516
         PCOD8076209  14     1.312900  -473.474554     0.072617
         PCOD8023127  16     1.313412  -473.437537     0.109519
         PCOD8052672  16     1.313448  -473.472984     0.074064
         PCOD8047657  14     1.313469  -473.471550     0.075493
         PCOD8035801  14     1.313529  -473.492296     0.054734
           30_2_7789   8     1.313560  -473.493370     0.053653
         PCOD8047963  16     1.313622  -473.478900     0.068109
         PCOD8036437  12     1.313628  -473.490397     0.056611
         PCOD8047200  14     1.313630  -473.418372     0.128635
         PCOD8129336  16     1.313657  -473.486755     0.060246
         PCOD8021754  16     1.313675  -473.448290     0.098707
          12_2_25885   8     1.313705  -473.499698     0.047292
         PCOD8045536  13     1.313803  -473.437224     0.109744
         PCOD8036440  16     1.313870  -473.455833     0.091120
         PCOD8129433  16     1.313922  -473.499779     0.047163
         PCOD8024990  16     1.313971  -473.431452     0.115478
         PCOD8126889  16     1.314072  -473.461073     0.085835
         PCOD8046272  14     1.314081  -473.461410     0.085496
         PCOD8007169  12     1.314186  -473.472239     0.074643
         PCOD8023595  14     1.314196  -473.457720     0.089160
         PCOD8044303  14     1.314250  -473.484486     0.062382
         PCOD8047709  16     1.314307  -473.473740     0.073115
         PCOD8002439  14     1.314357  -473.455049     0.091795
         PCOD8025733  14     1.314409  -473.469276     0.077556
         PCOD8034974  14     1.314467  -473.450398     0.096421
         PCOD8024942  14     1.314493  -473.421083     0.125730
         PCOD8034400  12     1.314510  -473.490309     0.056500
         PCOD8047566  16     1.314527  -473.474222     0.072583
         PCOD8027670  16     1.314539  -473.448008     0.098795
         PCOD8036834  14     1.314787  -473.482329     0.064418
         PCOD8033145  16     1.314801  -473.443283     0.103461
          54_2_93222  16     1.314927  -473.503328     0.043387
         PCOD8016946  14     1.315024  -473.438455     0.108239
         PCOD8032526  16     1.315072  -473.449936     0.096747
         PCOD8025266  12     1.315223  -473.487361     0.059288
         PCOD8302320  17     1.315246  -473.479192     0.067452
         PCOD8033444  16     1.315254  -473.457040     0.089602
         PCOD8020084  14     1.315261  -473.455951     0.090689
         PCOD8014009  16     1.315284  -473.420257     0.126378
         PCOD8046949  16     1.315345  -473.428862     0.117759
         PCOD8047862  10     1.315488  -473.480413     0.066176
         PCOD8036542  16     1.315508  -473.447732     0.098853
         PCOD8012273  16     1.315533  -473.460101     0.086478
          11_2_14299   8     1.315637  -473.463131     0.083425
         PCOD8037428  16     1.315660  -473.464282     0.082269
         PCOD8008586  14     1.315674  -473.452097     0.094450
         PCOD8027738  14     1.315699  -473.486229     0.060313
         PCOD8045976  12     1.315772  -473.406448     0.140077
         PCOD8038262  14     1.315926  -473.411716     0.134775
         PCOD8021095  14     1.316202  -473.450110     0.096319
         PCOD8037187  16     1.316275  -473.481043     0.065369
         PCOD8037757  12     1.316499  -473.469643     0.076719
         PCOD8011966  14     1.316503  -473.426416     0.119945
          54_2_93270  16     1.316658  -473.499954     0.046372
         PCOD8035674  12     1.316742  -473.452563     0.093744
         PCOD8036971  12     1.316780  -473.459489     0.086810
         PCOD8047367  14     1.316962  -473.455800     0.090458
         PCOD8036082  14     1.316976  -473.492338     0.053917
         PCOD8034404  16     1.316978  -473.456891     0.089363
         PCOD8021382  16     1.317096  -473.487005     0.059223
         PCOD8015200  14     1.317123  -473.425078     0.121144
         PCOD8019324  16     1.317155  -473.450201     0.096013
         PCOD8011076  16     1.317238  -473.444641     0.101555
        91_2_5919819  16     1.317497  -473.478927     0.067210
         PCOD8033409  16     1.317654  -473.468806     0.077296
         PCOD8022056  16     1.317698  -473.462693     0.083399
         PCOD8037027  14     1.317926  -473.474751     0.071290
         PCOD8036893  16     1.317933  -473.496753     0.049286
         PCOD8032615  14     1.317952  -473.467942     0.078093
         13_2_253618   8     1.318065  -473.489055     0.056955
         48_2_303705  16     1.318194  -473.483781     0.062200
         PCOD8027633  14     1.318256  -473.447091     0.098876
         PCOD8048000  16     1.318289  -473.466046     0.079913
       61_3_35503452  24     1.318357  -473.504229     0.041715
         PCOD8047063  14     1.318396  -473.434815     0.111120
         PCOD8019517  14     1.318522  -473.460345     0.085562
         PCOD8025294  14     1.318526  -473.439067     0.106839
         PCOD8037002  10     1.318611  -473.455528     0.090359
         PCOD8025150  14     1.318617  -473.487192     0.058693
           113_2_819  16     1.318697  -473.417821     0.128046
         PCOD8047337  12     1.318717  -473.431831     0.114032
         PCOD8043493  16     1.318743  -473.438966     0.106891
          12_2_14283   8     1.318867  -473.472180     0.073649
         PCOD8036972  16     1.319029  -473.471187     0.074606
         PCOD8022297  14     1.319279  -473.433056     0.112681
         PCOD8031396  16     1.319324  -473.447637     0.098089
         PCOD8033333  16     1.319329  -473.474734     0.070991
       48-2_2_144799  12     1.319368  -473.482357     0.063360
         PCOD8047940  16     1.319403  -473.478536     0.067173
         PCOD8030359  16     1.319463  -473.426153     0.119542
         PCOD8047757  16     1.319467  -473.463903     0.081791
         PCOD8044274  14     1.319555  -473.458559     0.087115
         PCOD8034552  16     1.319585  -473.452209     0.093459
         15_2_197950   6     1.319595  -473.450417     0.095248
         PCOD8037744  14     1.319631  -473.492795     0.052862
         62_3_137486  24     1.319641  -473.501342     0.044313
         PCOD8123204  18     1.319779  -473.499203     0.046421
         PCOD8036377  14     1.319853  -473.459192     0.086415
         PCOD8045750  10     1.320045  -473.443383     0.102181
         PCOD8026262  14     1.320076  -473.453799     0.091758
         PCOD8030856  16     1.320083  -473.436589     0.108967
         53_3_807660  12     1.320363  -473.480288     0.065205
         PCOD8035043  16     1.320367  -473.455781     0.089711
         PCOD8026921  16     1.320369  -473.435359     0.110132
         PCOD8047898  16     1.320451  -473.503362     0.042111
         PCOD8018568  16     1.320603  -473.452454     0.092985
         13_2_194529   8     1.320755  -473.506575     0.038830
         PCOD8035710  14     1.320799  -473.476989     0.068406
       61_3_35416685  24     1.320806  -473.457287     0.088106
         PCOD8037214  16     1.320961  -473.462126     0.083232
         PCOD8045575   7     1.321036  -473.528436     0.016905
         PCOD8035371  16     1.321049  -473.448349     0.096989
         PCOD8170629  14     1.321097  -473.511020     0.034308
         PCOD8012103  16     1.321254  -473.469027     0.076265
         PCOD8037582  14     1.321313  -473.478971     0.066308
         PCOD8025803  16     1.321545  -473.440865     0.104362
         PCOD8034183  14     1.321614  -473.483609     0.061602
            10_2_608   8     1.321625  -473.461850     0.083359
         53_3_661156  20     1.321768  -473.483547     0.061630
         PCOD8034060  12     1.321780  -473.427115     0.118059
         PCOD8026855  16     1.322042  -473.434942     0.110173
         PCOD8024967  16     1.322187  -473.434568     0.110514
         PCOD8035369  16     1.322268  -473.451621     0.093443
         PCOD8028647  16     1.322291  -473.424777     0.120282
         PCOD8037164  12     1.322300  -473.479562     0.065495
         PCOD8047082  16     1.322350  -473.465921     0.079125
         PCOD8045556  14     1.322361  -473.521766     0.023277
         PCOD8051540  18     1.322443  -473.482596     0.062429
         PCOD8047972  12     1.322449  -473.476926     0.068098
         PCOD8032796  16     1.322506  -473.454784     0.090227
           92_2_3059  16     1.322709  -473.479029     0.065936
         PCOD8032867  16     1.322782  -473.444811     0.100138
         PCOD8324623  18     1.322866  -473.516920     0.028010
         PCOD8037452  12     1.322984  -473.484739     0.060164
         PCOD8033967  16     1.323160  -473.436926     0.107938
         PCOD8056739  16     1.323163  -473.485544     0.059319
         PCOD8046895  10     1.323226  -473.471182     0.073667
         PCOD8005153  16     1.323456  -473.494173     0.050624
         PCOD8046588  16     1.323490  -473.460201     0.084588
         PCOD8036663  16     1.323518  -473.482081     0.062702
        62_3_7027785  20     1.323633  -473.462190     0.082567
         PCOD8015042  16     1.323668  -473.452111     0.092638
         PCOD8037772  14     1.323754  -473.475971     0.068759
         PCOD8037609  16     1.323858  -473.488169     0.056538
         59_4_445582  16     1.323888  -473.505176     0.039524
         PCOD8000251   8     1.323920  -473.462594     0.082099
         13_2_194536   8     1.323971  -473.508759     0.035922
         PCOD8036758  14     1.324017  -473.478484     0.066187
         62_3_308268  24     1.324033  -473.508467     0.036200
         PCOD8013758  16     1.324083  -473.411443     0.133213
         PCOD8129023  16     1.324159  -473.463904     0.080735
         PCOD8033315  16     1.324313  -473.467186     0.077418
         PCOD8027913  14     1.324511  -473.508403     0.036157
         PCOD8037560  12     1.324521  -473.502694     0.041863
         PCOD8036690  16     1.324529  -473.443413     0.101143
         PCOD8123147  14     1.324543  -473.520766     0.023787
         PCOD8018245  16     1.324556  -473.464014     0.080536
          57_2_10718  16     1.324566  -473.504023     0.040524
         PCOD8034596  12     1.324796  -473.467587     0.076909
         PCOD8033155  16     1.324885  -473.418324     0.126152
         PCOD8033228  14     1.324906  -473.484213     0.060258
         PCOD8025912  16     1.324967  -473.457997     0.086460
         PCOD8047612  16     1.325079  -473.466044     0.078388
         PCOD8035899  16     1.325101  -473.426708     0.117719
          51_3_98274  16     1.325110  -473.470548     0.073877
         PCOD8000162   8     1.325248  -473.466052     0.078342
       50-2_2_110064  16     1.325280  -473.478617     0.065770
         PCOD8032049  16     1.325500  -473.474222     0.070115
         PCOD8026451  16     1.325526  -473.472156     0.072175
         13_2_164190   8     1.325538  -473.504294     0.040035
         PCOD8022731  12     1.325616  -473.430842     0.113469
         PCOD8055921  20     1.325636  -473.496356     0.047951
         PCOD8035684  16     1.325644  -473.444134     0.100171
         PCOD8035698  16     1.325669  -473.482653     0.061646
         PCOD8027054  16     1.325739  -473.443065     0.101219
         PCOD8047064  16     1.325940  -473.421307     0.122931
